DateTime,piezo_press,piezo_temp
8/3/2021 17:00,98.605,23.869
8/3/2021 17:15,98.589,23.869
8/3/2021 17:30,98.558,23.869
8/3/2021 17:45,98.543,23.869
8/3/2021 18:00,98.543,23.869
8/3/2021 18:15,98.543,23.869
8/3/2021 18:30,98.543,23.869
8/3/2021 18:45,98.527,23.869
8/3/2021 19:00,98.512,23.869
8/3/2021 19:15,98.496,23.869
8/3/2021 19:30,98.481,23.869
8/3/2021 19:45,98.481,23.869
8/3/2021 20:00,98.496,23.869
8/3/2021 20:15,98.512,23.869
8/3/2021 20:30,98.496,23.869
8/3/2021 20:45,98.512,23.869
8/3/2021 21:00,98.512,23.869
8/3/2021 21:15,98.527,23.869
8/3/2021 21:30,98.558,23.869
8/3/2021 21:45,98.574,23.869
8/3/2021 22:00,98.558,23.869
8/3/2021 22:15,98.574,23.869
8/3/2021 22:30,98.558,23.869
8/3/2021 22:45,98.527,23.869
8/3/2021 23:00,98.527,23.869
8/3/2021 23:15,98.527,23.869
8/3/2021 23:30,98.512,23.869
8/3/2021 23:45,98.496,23.869
8/4/2021 0:00,98.512,23.869
8/4/2021 0:15,98.481,23.869
8/4/2021 0:30,98.496,23.869
8/4/2021 0:45,98.512,23.869
8/4/2021 1:00,98.496,23.869
8/4/2021 1:15,98.465,23.869
8/4/2021 1:30,98.465,23.869
8/4/2021 1:45,98.449,23.869
8/4/2021 2:00,98.449,23.869
8/4/2021 2:15,98.449,23.869
8/4/2021 2:30,98.434,23.869
8/4/2021 2:45,98.434,23.869
8/4/2021 3:00,98.434,23.869
8/4/2021 3:15,98.434,23.869
8/4/2021 3:30,98.434,23.869
8/4/2021 3:45,98.449,23.869
8/4/2021 4:00,98.434,23.869
8/4/2021 4:15,98.434,23.869
8/4/2021 4:30,98.434,23.869
8/4/2021 4:45,98.434,23.869
8/4/2021 5:00,98.418,23.869
8/4/2021 5:15,98.418,23.869
8/4/2021 5:30,98.418,23.869
8/4/2021 5:45,98.418,23.869
8/4/2021 6:00,98.418,23.869
8/4/2021 6:15,98.434,23.869
8/4/2021 6:30,98.449,23.869
8/4/2021 6:45,98.449,23.869
8/4/2021 7:00,98.447,23.773
8/4/2021 7:15,98.447,23.773
8/4/2021 7:30,98.463,23.773
8/4/2021 7:45,98.463,23.773
8/4/2021 8:00,98.463,23.773
8/4/2021 8:15,98.463,23.773
8/4/2021 8:30,98.447,23.773
8/4/2021 8:45,98.432,23.773
8/4/2021 9:00,98.416,23.773
8/4/2021 9:15,98.416,23.773
8/4/2021 9:30,98.416,23.773
8/4/2021 9:45,98.416,23.773
8/4/2021 10:00,98.4,23.773
8/4/2021 10:15,98.385,23.773
8/4/2021 10:30,98.385,23.773
8/4/2021 10:45,98.398,23.677
8/4/2021 11:00,98.398,23.677
8/4/2021 11:15,98.382,23.677
8/4/2021 11:30,98.367,23.677
8/4/2021 11:45,98.351,23.677
8/4/2021 12:00,98.32,23.677
8/4/2021 12:15,98.32,23.677
8/4/2021 12:30,98.289,23.677
8/4/2021 12:45,98.274,23.677
8/4/2021 13:00,98.242,23.677
8/4/2021 13:15,98.227,23.677
8/4/2021 13:30,98.196,23.677
8/4/2021 13:45,98.18,23.677
8/4/2021 14:00,98.162,23.581
8/4/2021 14:15,98.131,23.581
8/4/2021 14:30,98.116,23.581
8/4/2021 14:45,98.085,23.581
8/4/2021 15:00,98.085,23.581
8/4/2021 15:15,98.053,23.581
8/4/2021 15:30,98.038,23.581
8/4/2021 15:45,98.022,23.581
8/4/2021 16:00,97.991,23.581
8/4/2021 16:15,97.96,23.581
8/4/2021 16:30,97.929,23.581
8/4/2021 16:45,97.913,23.581
8/4/2021 17:00,97.913,23.581
8/4/2021 17:15,97.898,23.581
8/4/2021 17:30,97.882,23.581
8/4/2021 17:45,97.867,23.581
8/4/2021 18:00,97.867,23.581
8/4/2021 18:15,97.867,23.581
8/4/2021 18:30,97.851,23.581
8/4/2021 18:45,97.82,23.581
8/4/2021 19:00,97.82,23.581
8/4/2021 19:15,97.82,23.581
8/4/2021 19:30,97.82,23.581
8/4/2021 19:45,97.82,23.581
8/4/2021 20:00,97.82,23.581
8/4/2021 20:15,97.82,23.581
8/4/2021 20:30,97.82,23.581
8/4/2021 20:45,97.82,23.581
8/4/2021 21:00,97.82,23.581
8/4/2021 21:15,97.82,23.581
8/4/2021 21:30,97.82,23.581
8/4/2021 21:45,97.836,23.581
8/4/2021 22:00,97.836,23.581
8/4/2021 22:15,97.836,23.581
8/4/2021 22:30,97.836,23.581
8/4/2021 22:45,97.836,23.581
8/4/2021 23:00,97.836,23.581
8/4/2021 23:15,97.805,23.581
8/4/2021 23:30,97.789,23.581
8/4/2021 23:45,97.791,23.677
8/5/2021 0:00,97.807,23.677
8/5/2021 0:15,97.791,23.677
8/5/2021 0:30,97.776,23.677
8/5/2021 0:45,97.776,23.677
8/5/2021 1:00,97.76,23.677
8/5/2021 1:15,97.745,23.677
8/5/2021 1:30,97.745,23.677
8/5/2021 1:45,97.698,23.677
8/5/2021 2:00,97.698,23.677
8/5/2021 2:15,97.682,23.677
8/5/2021 2:30,97.682,23.677
8/5/2021 2:45,97.667,23.677
8/5/2021 3:00,97.651,23.677
8/5/2021 3:15,97.651,23.677
8/5/2021 3:30,97.636,23.677
8/5/2021 3:45,97.62,23.677
8/5/2021 4:00,97.605,23.677
8/5/2021 4:15,97.574,23.677
8/5/2021 4:30,97.574,23.677
8/5/2021 4:45,97.558,23.677
8/5/2021 5:00,97.542,23.677
8/5/2021 5:15,97.542,23.677
8/5/2021 5:30,97.542,23.677
8/5/2021 5:45,97.542,23.677
8/5/2021 6:00,97.558,23.677
8/5/2021 6:15,97.558,23.677
8/5/2021 6:30,97.558,23.677
8/5/2021 6:45,97.558,23.677
8/5/2021 7:00,97.558,23.677
8/5/2021 7:15,97.558,23.677
8/5/2021 7:30,97.556,23.581
8/5/2021 7:45,97.558,23.677
8/5/2021 8:00,97.571,23.581
8/5/2021 8:15,97.571,23.581
8/5/2021 8:30,97.556,23.581
8/5/2021 8:45,97.556,23.581
8/5/2021 9:00,97.54,23.581
8/5/2021 9:15,97.54,23.581
8/5/2021 9:30,97.525,23.581
8/5/2021 9:45,97.509,23.581
8/5/2021 10:00,97.494,23.581
8/5/2021 10:15,97.494,23.581
8/5/2021 10:30,97.478,23.581
8/5/2021 10:45,97.462,23.581
8/5/2021 11:00,97.478,23.581
8/5/2021 11:15,97.462,23.581
8/5/2021 11:30,97.447,23.581
8/5/2021 11:45,97.416,23.581
8/5/2021 12:00,97.416,23.581
8/5/2021 12:15,97.4,23.581
8/5/2021 12:30,97.385,23.581
8/5/2021 12:45,97.369,23.581
8/5/2021 13:00,97.369,23.581
8/5/2021 13:15,97.338,23.581
8/5/2021 13:30,97.32,23.484
8/5/2021 13:45,97.305,23.484
8/5/2021 14:00,97.274,23.484
8/5/2021 14:15,97.258,23.484
8/5/2021 14:30,97.227,23.484
8/5/2021 14:45,97.196,23.484
8/5/2021 15:00,97.165,23.484
8/5/2021 15:15,97.149,23.484
8/5/2021 15:30,97.134,23.484
8/5/2021 15:45,97.134,23.484
8/5/2021 16:00,97.118,23.484
8/5/2021 16:15,97.087,23.484
8/5/2021 16:30,97.056,23.484
8/5/2021 16:45,97.04,23.484
8/5/2021 17:00,97.009,23.484
8/5/2021 17:15,96.963,23.484
8/5/2021 17:30,96.932,23.484
8/5/2021 17:45,96.885,23.484
8/5/2021 18:00,96.854,23.484
8/5/2021 18:15,96.823,23.484
8/5/2021 18:30,96.838,23.484
8/5/2021 18:45,96.807,23.484
8/5/2021 19:00,96.776,23.484
8/5/2021 19:15,96.745,23.484
8/5/2021 19:30,96.683,23.484
8/5/2021 19:45,96.636,23.484
8/5/2021 20:00,96.59,23.484
8/5/2021 20:15,96.543,23.484
8/5/2021 20:30,96.497,23.484
8/5/2021 20:45,96.45,23.484
8/5/2021 21:00,96.388,23.484
8/5/2021 21:15,96.326,23.484
8/5/2021 21:30,96.279,23.484
8/5/2021 21:45,96.248,23.484
8/5/2021 22:00,96.201,23.484
8/5/2021 22:15,96.142,23.581
8/5/2021 22:30,96.095,23.581
8/5/2021 22:45,96.033,23.581
8/5/2021 23:00,95.955,23.581
8/5/2021 23:15,95.893,23.581
8/5/2021 23:30,95.831,23.581
8/5/2021 23:45,95.8,23.581
8/6/2021 0:00,95.924,23.581
8/6/2021 0:15,95.878,23.581
8/6/2021 0:30,95.784,23.581
8/6/2021 0:45,95.707,23.581
8/6/2021 1:00,95.66,23.581
8/6/2021 1:15,95.614,23.581
8/6/2021 1:30,95.583,23.581
8/6/2021 1:45,95.583,23.581
8/6/2021 2:00,95.536,23.581
8/6/2021 2:15,95.552,23.581
8/6/2021 2:30,95.489,23.581
8/6/2021 2:45,95.443,23.581
8/6/2021 3:00,95.427,23.581
8/6/2021 3:15,95.396,23.581
8/6/2021 3:30,95.365,23.581
8/6/2021 3:45,95.489,23.581
8/6/2021 4:00,95.94,23.581
8/6/2021 4:15,95.738,23.581
8/6/2021 4:30,96.002,23.581
8/6/2021 4:45,95.738,23.581
8/6/2021 5:00,95.94,23.581
8/6/2021 5:15,95.707,23.581
8/6/2021 5:30,95.707,23.581
8/6/2021 5:45,95.552,23.581
8/6/2021 6:00,95.474,23.581
8/6/2021 6:15,95.443,23.581
8/6/2021 6:30,95.381,23.581
8/6/2021 6:45,95.412,23.581
8/6/2021 7:00,95.381,23.581
8/6/2021 7:15,95.381,23.581
8/6/2021 7:30,95.381,23.581
8/6/2021 7:45,95.365,23.581
8/6/2021 8:00,95.334,23.581
8/6/2021 8:15,95.319,23.581
8/6/2021 8:30,95.303,23.581
8/6/2021 8:45,95.303,23.581
8/6/2021 9:00,95.272,23.581
8/6/2021 9:15,95.257,23.581
8/6/2021 9:30,95.257,23.581
8/6/2021 9:45,95.164,23.581
8/6/2021 10:00,95.164,23.581
8/6/2021 10:15,95.086,23.581
8/6/2021 10:30,95.037,23.484
8/6/2021 10:45,95.037,23.484
8/6/2021 11:00,94.975,23.484
8/6/2021 11:15,94.975,23.484
8/6/2021 11:30,94.944,23.484
8/6/2021 11:45,94.913,23.484
8/6/2021 12:00,94.929,23.484
8/6/2021 12:15,94.851,23.484
8/6/2021 12:30,95.441,23.484
8/6/2021 12:45,95.177,23.484
8/6/2021 13:00,94.991,23.484
8/6/2021 13:15,95.875,23.484
8/6/2021 13:30,96.077,23.484
8/6/2021 13:45,96.419,23.484
8/6/2021 14:00,96.388,23.484
8/6/2021 14:15,96.217,23.484
8/6/2021 14:30,96.403,23.484
8/6/2021 14:45,96.357,23.484
8/6/2021 15:00,96.357,23.484
8/6/2021 15:15,96.326,23.484
8/6/2021 15:30,96.31,23.484
8/6/2021 15:45,96.326,23.484
8/6/2021 16:00,96.326,23.484
8/6/2021 16:15,96.341,23.484
8/6/2021 16:30,96.279,23.484
8/6/2021 16:45,96.279,23.484
8/6/2021 17:00,96.295,23.484
8/6/2021 17:15,96.248,23.484
8/6/2021 17:30,96.264,23.484
8/6/2021 17:45,96.264,23.484
8/6/2021 18:00,96.279,23.484
8/6/2021 18:15,96.264,23.484
8/6/2021 18:30,96.248,23.484
8/6/2021 18:45,96.264,23.484
8/6/2021 19:00,96.201,23.484
8/6/2021 19:15,96.248,23.484
8/6/2021 19:30,96.264,23.484
8/6/2021 19:45,96.232,23.484
8/6/2021 20:00,96.217,23.484
8/6/2021 20:15,96.217,23.484
8/6/2021 20:30,96.219,23.581
8/6/2021 20:45,96.25,23.581
8/6/2021 21:00,96.328,23.581
8/6/2021 21:15,96.266,23.581
8/6/2021 21:30,96.281,23.581
8/6/2021 21:45,96.281,23.581
8/6/2021 22:00,96.281,23.581
8/6/2021 22:15,96.266,23.581
8/6/2021 22:30,96.281,23.581
8/6/2021 22:45,96.266,23.581
8/6/2021 23:00,96.235,23.581
8/6/2021 23:15,96.219,23.581
8/6/2021 23:30,96.235,23.581
8/6/2021 23:45,96.219,23.581
8/7/2021 0:00,96.377,23.677
8/7/2021 0:15,96.377,23.677
8/7/2021 0:30,96.361,23.677
8/7/2021 0:45,96.33,23.677
8/7/2021 1:00,96.33,23.677
