,timestamp_utc,datetime,Air Temperature,Atmospheric Pressure,Battery Percent,Battery Voltage,Logger Temperature,Max Precip Rate,Precipitation,Reference Pressure,Saturation Extract EC 5 cm,Saturation Extract EC 20 cm,Saturation Extract EC 40 cm,Soil Temperature 5 cm,Soil Temperature 20 cm,Soil Temperature 40 cm,VPD,Vapor Pressure,Water Content 5 cm,Water Content 20 cm,Water Content 40 cm,Storage 50 cm,Vapor Pressure Deficit
10,1624874400,2021-06-28 04:00:00,19.6,96.77,100,8281,19.0,0.0,0.0,96.72,0.488,1.047,1.568,23.9,24.4,23.1,0.14,2.132,0.27,0.218,0.274,125.4,0.149005772982453
11,1624878000,2021-06-28 05:00:00,19.3,96.82,100,8279,18.8,0.0,0.0,96.76,0.488,1.048,1.568,23.7,24.3,23.1,0.11,2.131,0.27,0.218,0.274,125.4,0.1078581246753622
12,1624881600,2021-06-28 06:00:00,19.3,96.9,100,8272,18.8,0.0,0.0,96.83,0.488,1.047,1.568,23.4,24.1,23.1,0.08,2.153,0.27,0.218,0.274,125.4,0.085858124675362
13,1624885200,2021-06-28 07:00:00,20.4,96.93,100,8278,20.0,0.0,0.0,96.86,0.486,1.045,1.568,23.3,24.0,23.1,0.12,2.265,0.27,0.218,0.274,125.4,0.1318104104453792
14,1624888800,2021-06-28 08:00:00,21.4,96.95,100,8293,21.6,0.0,0.0,96.87,0.484,1.046,1.565,23.2,23.8,23.1,0.26,2.285,0.27,0.218,0.274,125.4,0.2637705984720568
15,1624892400,2021-06-28 09:00:00,23.2,96.97,100,8325,24.4,0.0,0.0,96.91,0.484,1.044,1.558,23.3,23.7,23.0,0.53,2.308,0.27,0.218,0.274,125.4,0.5356029029276388
16,1624896000,2021-06-28 10:00:00,24.1,96.95,100,8349,25.6,0.0,0.0,96.89,0.485,1.047,1.5510000000000002,23.6,23.6,23.0,0.77,2.232,0.269,0.218,0.274,125.3,0.7698745443431596
17,1624899600,2021-06-28 11:00:00,25.1,96.91,100,8371,26.2,0.0,0.0,96.85,0.487,1.047,1.548,24.1,23.6,23.0,0.89,2.284,0.268,0.218,0.274,125.20000000000002,0.9026957622050232
18,1624903200,2021-06-28 12:00:00,26.4,96.92,100,8418,27.6,0.0,0.0,96.85,0.486,1.044,1.552,24.5,23.6,23.0,1.12,2.312,0.266,0.218,0.274,125.0,1.129746434528383
19,1624906800,2021-06-28 13:00:00,27.0,96.97,100,8437,29.3,0.0,0.0,96.89,0.488,1.042,1.5590000000000002,25.0,23.7,22.9,1.3,2.272,0.265,0.218,0.274,124.9,1.293340175810846
20,1624910400,2021-06-28 14:00:00,27.0,96.95,100,8438,29.6,0.0,0.0,96.88,0.486,1.043,1.5670000000000002,25.7,23.8,22.9,1.36,2.2,0.263,0.218,0.274,124.70000000000002,1.3653401758108457
21,1624914000,2021-06-28 15:00:00,27.5,96.9,100,8424,29.8,0.0,0.0,96.83,0.491,1.042,1.5670000000000002,26.4,24.0,22.9,1.46,2.205,0.262,0.218,0.274,124.60000000000002,1.466270209291702
22,1624917600,2021-06-28 16:00:00,27.8,96.84,100,8413,30.4,0.0,0.0,96.77,0.493,1.04,1.564,27.0,24.2,22.9,1.48,2.258,0.26,0.218,0.274,124.4,1.4781349407572058
23,1624921200,2021-06-28 17:00:00,27.2,96.84,100,8396,29.8,0.0,0.0,96.78,0.495,1.041,1.568,27.6,24.5,22.8,1.25,2.345,0.258,0.218,0.274,124.20000000000002,1.2623883025255132
24,1624924800,2021-06-28 18:00:00,26.6,96.83,100,8381,28.2,0.0,0.0,96.77,0.494,1.039,1.565,27.9,24.8,22.8,1.06,2.407,0.257,0.218,0.274,124.1,1.075522891456
25,1624928400,2021-06-28 19:00:00,25.7,96.84,100,8359,26.8,0.0,0.0,96.79,0.501,1.035,1.564,27.8,25.0,22.9,0.94,2.372,0.257,0.219,0.274,124.3,0.930286326590291
26,1624932000,2021-06-28 20:00:00,24.4,96.87,100,8342,24.8,0.0,0.0,96.84,0.507,1.041,1.564,27.5,25.2,22.9,0.6900000000000001,2.358,0.257,0.219,0.274,124.3,0.6983126530167612
27,1624935600,2021-06-28 21:00:00,23.0,96.92,100,8334,23.0,0.0,0.0,96.88,0.507,1.042,1.561,27.0,25.3,22.9,0.41,2.396,0.257,0.219,0.274,124.3,0.413437622397069
28,1624939200,2021-06-28 22:00:00,22.3,97.01,100,8326,22.0,0.0,0.0,96.95,0.509,1.043,1.564,26.6,25.3,23.0,0.28,2.418,0.257,0.219,0.274,124.3,0.2746645530366383
29,1624942800,2021-06-28 23:00:00,22.1,97.06,100,8317,21.5,0.0,0.0,96.99,0.51,1.043,1.5670000000000002,26.1,25.3,23.0,0.23,2.425,0.257,0.219,0.274,124.3,0.2350893350973013
30,1624946400,2021-06-29 00:00:00,21.7,97.08,100,8301,21.4,0.0,0.0,97.03,0.51,1.044,1.5710000000000002,25.7,25.2,23.0,0.17,2.433,0.257,0.219,0.274,124.3,0.1629699942202966
31,1624950000,2021-06-29 01:00:00,21.7,97.05,100,8297,21.4,0.0,0.0,96.99,0.51,1.042,1.57,25.4,25.1,23.1,0.15,2.45,0.257,0.218,0.274,124.1,0.1459699942202963
32,1624953600,2021-06-29 02:00:00,21.4,97.02,100,8292,21.0,0.0,0.0,96.97,0.511,1.041,1.57,25.1,25.0,23.1,0.11,2.437,0.257,0.218,0.274,124.1,0.1117705984720571
33,1624957200,2021-06-29 03:00:00,21.4,96.99,100,8286,20.9,0.0,0.0,96.93,0.511,1.041,1.57,24.9,24.9,23.1,0.07,2.486,0.257,0.218,0.274,124.1,0.0627705984720568
34,1624960800,2021-06-29 04:00:00,21.2,97.02,100,8282,20.8,0.0,0.0,96.94,0.512,1.042,1.57,24.6,24.7,23.1,0.07,2.452,0.257,0.218,0.274,124.1,0.0657224920902961
35,1624964400,2021-06-29 05:00:00,21.0,97.08,100,8279,20.7,0.0,0.0,96.98,0.51,1.043,1.57,24.4,24.6,23.1,0.07,2.424,0.257,0.218,0.274,124.1,0.0630053972720654
36,1624968000,2021-06-29 06:00:00,21.0,97.11,100,8273,20.6,0.0,0.0,97.03,0.508,1.041,1.57,24.2,24.5,23.1,0.09,2.392,0.257,0.218,0.274,124.1,0.0950053972720654
37,1624971600,2021-06-29 07:00:00,21.1,97.12,100,8269,20.8,0.0,0.0,97.04,0.509,1.042,1.57,24.0,24.4,23.1,0.1,2.407,0.257,0.218,0.274,124.1,0.0953227554890152
38,1624975200,2021-06-29 08:00:00,21.6,97.17,100,8269,21.4,0.0,0.0,97.09,0.509,1.042,1.57,23.9,24.2,23.1,0.14,2.442,0.257,0.218,0.274,124.1,0.138152726035944
39,1624978800,2021-06-29 09:00:00,22.4,97.2,100,8266,22.5,0.0,0.0,97.12,0.509,1.043,1.57,23.8,24.1,23.1,0.24,2.478,0.257,0.218,0.274,124.1,0.2310824052161173
40,1624982400,2021-06-29 10:00:00,22.2,97.22,100,8271,22.5,12.0,2.8,97.14,0.509,1.044,1.57,23.9,24.0,23.1,0.23,2.452,0.257,0.218,0.274,124.1,0.2243336594163714
41,1624986000,2021-06-29 11:00:00,23.6,97.22,100,8293,23.8,0.0,0.0,97.14,0.509,1.045,1.5630000000000002,24.0,24.0,23.1,0.29,2.618,0.257,0.218,0.274,124.1,0.2950230003400174
42,1624989600,2021-06-29 12:00:00,24.8,97.22,100,8320,25.7,0.0,0.0,97.15,0.508,1.042,1.56,24.3,23.9,23.0,0.53,2.596,0.257,0.218,0.274,124.1,0.5342352193130302
43,1624993200,2021-06-29 13:00:00,25.9,97.18,100,8361,27.8,0.0,0.0,97.12,0.507,1.041,1.56,24.7,23.9,23.0,0.75,2.586,0.256,0.218,0.274,124.0,0.7556202151479172
44,1624996800,2021-06-29 14:00:00,26.6,97.13,100,8380,29.4,0.0,0.0,97.08,0.507,1.041,1.564,25.4,24.0,23.0,0.99,2.498,0.255,0.218,0.274,123.9,0.9845228914559998
45,1625000400,2021-06-29 15:00:00,26.7,97.11,100,8384,28.9,0.0,0.0,97.06,0.509,1.04,1.564,26.1,24.1,23.0,1.03,2.466,0.254,0.218,0.274,123.8,1.0370684848343492
46,1625004000,2021-06-29 16:00:00,26.4,97.08,100,8377,28.2,0.0,0.0,97.04,0.51,1.042,1.568,26.5,24.3,23.0,0.96,2.471,0.253,0.218,0.274,123.70000000000002,0.9707464345283828
47,1625007600,2021-06-29 17:00:00,26.9,97.07,100,8374,28.6,0.0,0.0,97.02,0.514,1.04,1.568,26.6,24.5,23.0,1.0,2.544,0.252,0.218,0.274,123.6,1.0004766708090345
48,1625011200,2021-06-29 18:00:00,26.1,97.03,100,8361,27.7,0.0,0.0,97.0,0.515,1.037,1.568,26.8,24.6,23.0,0.81,2.5620000000000003,0.251,0.219,0.274,123.70000000000002,0.8193618118460981
49,1625014800,2021-06-29 19:00:00,25.2,97.05,100,8346,25.9,0.0,0.0,97.01,0.516,1.038,1.5710000000000002,26.8,24.8,23.0,0.6900000000000001,2.507,0.25,0.219,0.274,123.6,0.6987122429156885
50,1625018400,2021-06-29 20:00:00,24.5,97.07,100,8333,24.7,0.0,0.0,97.03,0.52,1.033,1.568,26.6,24.9,23.0,0.5700000000000001,2.508,0.25,0.219,0.274,123.6,0.56664905088159
51,1625022000,2021-06-29 21:00:00,22.7,97.14,100,8320,22.8,0.0,0.0,97.08,0.522,1.037,1.568,26.3,25.0,23.0,0.21,2.55,0.25,0.219,0.274,123.6,0.2088616266004508
52,1625025600,2021-06-29 22:00:00,22.6,97.19,100,8314,22.1,0.0,0.0,97.12,0.523,1.042,1.568,25.9,25.0,23.0,0.32,2.414,0.25,0.219,0.274,123.6,0.3281805492514404
53,1625029200,2021-06-29 23:00:00,22.2,97.19,100,8306,21.7,0.0,0.0,97.12,0.52,1.037,1.568,25.6,24.9,23.0,0.24,2.434,0.25,0.219,0.274,123.6,0.2423336594163712
54,1625032800,2021-06-30 00:00:00,22.0,97.17,100,8290,21.6,0.0,0.0,97.11,0.522,1.038,1.5710000000000002,25.3,24.9,23.0,0.16,2.474,0.251,0.219,0.274,123.70000000000002,0.1699311922105755
55,1625036400,2021-06-30 01:00:00,22.3,97.14,100,8285,21.8,0.0,0.0,97.07,0.525,1.038,1.5710000000000002,25.0,24.8,23.1,0.16,2.528,0.251,0.219,0.274,123.70000000000002,0.1646645530366384
56,1625040000,2021-06-30 02:00:00,21.9,97.11,100,8280,21.9,12.0,0.4,97.04,0.525,1.039,1.5710000000000002,24.8,24.7,23.1,0.11,2.523,0.251,0.219,0.274,123.70000000000002,0.1048588442730205
57,1625043600,2021-06-30 03:00:00,21.4,97.17,100,8275,21.4,12.0,0.2,97.03,0.525,1.037,1.5710000000000002,24.6,24.6,23.1,0.04,2.514,0.251,0.218,0.274,123.5,0.0347705984720572
58,1625047200,2021-06-30 04:00:00,21.3,97.15,100,8269,21.1,0.0,0.0,96.99,0.526,1.038,1.5710000000000002,24.5,24.5,23.1,0.03,2.498,0.251,0.218,0.274,123.5,0.0352049812438211
59,1625050800,2021-06-30 05:00:00,21.1,97.1,100,8266,20.7,0.0,0.0,96.98,0.526,1.039,1.5710000000000002,24.3,24.4,23.1,0.06,2.433,0.251,0.218,0.274,123.5,0.0693227554890154
60,1625054400,2021-06-30 06:00:00,21.3,97.15,100,8261,20.9,0.0,0.0,97.0,0.524,1.041,1.5710000000000002,24.1,24.3,23.1,0.04,2.5,0.251,0.219,0.274,123.70000000000002,0.0332049812438213
61,1625058000,2021-06-30 07:00:00,21.8,97.13,100,8260,21.4,12.0,0.2,96.99,0.524,1.042,1.5670000000000002,24.0,24.2,23.1,0.05,2.553,0.251,0.218,0.274,123.5,0.0588719061836697
62,1625061600,2021-06-30 08:00:00,22.3,97.08,100,8263,22.2,12.0,0.4,96.99,0.524,1.04,1.5670000000000002,23.9,24.1,23.1,0.11,2.576,0.251,0.218,0.274,123.5,0.1166645530366383
63,1625065200,2021-06-30 09:00:00,23.6,97.05,100,8288,23.6,0.0,0.0,96.99,0.524,1.04,1.564,24.0,24.0,23.0,0.26,2.661,0.251,0.219,0.274,123.70000000000002,0.2520230003400172
64,1625068800,2021-06-30 10:00:00,24.6,97.04,100,8297,25.1,0.0,0.0,96.98,0.521,1.038,1.561,24.2,24.0,23.0,0.39,2.69,0.251,0.218,0.274,123.5,0.4030813295225428
65,1625072400,2021-06-30 11:00:00,24.3,97.05,100,8318,25.3,0.0,0.0,96.98,0.522,1.036,1.561,24.6,23.9,23.0,0.34,2.692,0.251,0.219,0.274,123.70000000000002,0.3460717152215444
66,1625076000,2021-06-30 12:00:00,24.8,97.01,100,8349,26.2,0.0,0.0,96.95,0.522,1.038,1.564,24.9,24.0,23.0,0.4,2.722,0.25,0.218,0.274,123.4,0.4082352193130303
67,1625079600,2021-06-30 13:00:00,26.2,96.95,100,8363,27.6,0.0,0.0,96.89,0.522,1.037,1.565,25.3,24.0,23.0,0.6900000000000001,2.7030000000000003,0.25,0.219,0.273,123.4,0.6983866095362412
68,1625083200,2021-06-30 14:00:00,25.6,96.9,100,8371,27.5,0.0,0.0,96.85,0.519,1.039,1.568,25.8,24.1,23.0,0.5700000000000001,2.709,0.249,0.219,0.274,123.5,0.5737711697769288
69,1625086800,2021-06-30 15:00:00,27.2,96.88,100,8377,28.3,0.0,0.0,96.81,0.523,1.038,1.565,26.1,24.3,22.9,0.85,2.752,0.248,0.219,0.273,123.2,0.8553883025255136
70,1625090400,2021-06-30 16:00:00,27.6,96.84,100,8377,28.8,0.0,0.0,96.77,0.525,1.038,1.569,26.6,24.4,22.9,0.98,2.713,0.247,0.219,0.273,123.1,0.9797819602923044
71,1625094000,2021-06-30 17:00:00,26.5,96.82,100,8364,27.5,0.0,0.0,96.76,0.527,1.036,1.566,26.9,24.6,22.9,0.8,2.661,0.246,0.219,0.273,123.0,0.8010823587978249
72,1625097600,2021-06-30 18:00:00,26.2,96.78,100,8351,26.5,0.0,0.0,96.71,0.528,1.035,1.566,27.0,24.8,22.9,0.76,2.646,0.245,0.219,0.273,122.9,0.7553866095362416
73,1625101200,2021-06-30 19:00:00,26.8,96.77,100,8339,26.7,0.0,0.0,96.71,0.53,1.034,1.569,26.8,24.9,22.9,0.8200000000000001,2.701,0.245,0.219,0.273,122.9,0.8227195928099276
74,1625104800,2021-06-30 20:00:00,25.2,96.79,100,8323,25.1,0.0,0.0,96.74,0.531,1.036,1.569,26.6,25.0,23.0,0.59,2.62,0.244,0.219,0.273,122.79999999999998,0.5857122429156885
75,1625108400,2021-06-30 21:00:00,23.1,96.82,100,8309,23.1,0.0,0.0,96.76,0.535,1.038,1.569,26.3,25.0,23.0,0.24,2.587,0.244,0.219,0.273,122.79999999999998,0.2394752011366074
76,1625112000,2021-06-30 22:00:00,22.6,96.83,100,8304,22.3,0.0,0.0,96.77,0.534,1.04,1.569,26.0,25.0,23.0,0.17,2.581,0.244,0.219,0.273,122.79999999999998,0.1611805492514406
77,1625115600,2021-06-30 23:00:00,22.4,96.8,100,8295,21.9,0.0,0.0,96.75,0.534,1.038,1.569,25.6,25.0,23.0,0.12,2.593,0.244,0.219,0.273,122.79999999999998,0.1160824052161175
78,1625119200,2021-07-01 00:00:00,22.4,96.8,100,8282,21.9,0.0,0.0,96.74,0.53,1.037,1.572,25.3,24.9,23.1,0.11,2.595,0.245,0.219,0.273,122.9,0.1140824052161173
79,1625122800,2021-07-01 01:00:00,21.9,96.8,100,8276,21.5,0.0,0.0,96.73,0.534,1.037,1.572,25.0,24.8,23.1,0.07,2.56,0.245,0.219,0.273,122.9,0.0678588442730205
80,1625126400,2021-07-01 02:00:00,21.7,96.86,100,8273,21.4,0.0,0.0,96.7,0.535,1.035,1.572,24.8,24.7,23.1,0.03,2.565,0.245,0.219,0.273,122.9,0.0309699942202965
81,1625130000,2021-07-01 03:00:00,21.6,96.86,100,8264,21.3,0.0,0.0,96.67,0.535,1.033,1.572,24.6,24.6,23.1,0.02,2.558,0.245,0.219,0.273,122.9,0.0221527260359444
82,1625133600,2021-07-01 04:00:00,21.2,96.85,100,8262,20.9,0.0,0.0,96.67,0.534,1.031,1.5710000000000002,24.4,24.5,23.1,0.01,2.508,0.245,0.219,0.273,122.9,0.009722492090296
83,1625137200,2021-07-01 05:00:00,21.1,96.89,100,8259,20.8,0.0,0.0,96.69,0.534,1.035,1.572,24.2,24.4,23.1,,2.502,0.245,0.219,0.273,122.9,0.0003227554890155
84,1625140800,2021-07-01 06:00:00,21.0,96.91,100,8254,20.6,0.0,0.0,96.73,0.534,1.038,1.572,24.0,24.3,23.1,0.03,2.461,0.245,0.219,0.273,122.9,0.0260053972720655
85,1625144400,2021-07-01 07:00:00,21.3,96.8,100,8257,20.8,0.0,0.0,96.77,0.535,1.038,1.572,23.8,24.2,23.1,0.08,2.449,0.245,0.219,0.273,122.9,0.0842049812438214
86,1625148000,2021-07-01 08:00:00,22.0,96.8,100,8263,21.7,0.0,0.0,96.76,0.535,1.036,1.568,23.8,24.1,23.1,0.12,2.525,0.246,0.219,0.273,123.0,0.1189311922105758
87,1625151600,2021-07-01 09:00:00,23.2,96.84,100,8274,23.0,0.0,0.0,96.8,0.533,1.034,1.565,23.8,24.0,23.1,0.28,2.558,0.245,0.219,0.273,122.9,0.2856029029276388
88,1625155200,2021-07-01 10:00:00,24.2,96.88,100,8289,24.2,0.0,0.0,96.84,0.53,1.039,1.561,23.9,23.9,23.0,0.45,2.561,0.245,0.219,0.273,122.9,0.4589258182559934
89,1625158800,2021-07-01 11:00:00,25.1,96.92,100,8308,25.3,0.0,0.0,96.88,0.53,1.037,1.562,24.0,23.9,23.0,0.61,2.573,0.245,0.219,0.273,122.9,0.613695762205023
90,1625162400,2021-07-01 12:00:00,25.9,96.89,100,8332,26.6,0.0,0.0,96.84,0.531,1.033,1.562,24.3,23.9,23.0,0.97,2.373,0.244,0.219,0.273,122.79999999999998,0.9686202151479169
91,1625166000,2021-07-01 13:00:00,26.6,96.86,100,8367,27.0,0.0,0.0,96.79,0.532,1.034,1.558,24.6,23.9,23.0,1.16,2.317,0.243,0.219,0.273,122.7,1.165522891456
92,1625169600,2021-07-01 14:00:00,27.5,96.82,100,8387,28.3,0.0,0.0,96.75,0.533,1.039,1.562,24.9,23.9,23.0,1.47,2.204,0.241,0.219,0.273,122.5,1.4672702092917018
93,1625173200,2021-07-01 15:00:00,28.1,96.8,100,8385,28.7,0.0,0.0,96.72,0.532,1.037,1.566,25.3,24.0,22.9,1.6,2.194,0.24,0.219,0.273,122.4,1.607995174422515
94,1625176800,2021-07-01 16:00:00,29.0,96.78,100,8370,29.6,0.0,0.0,96.7,0.531,1.034,1.5670000000000002,25.8,24.1,22.9,1.88,2.124,0.238,0.219,0.273,122.2,1.8816776000859208
95,1625180400,2021-07-01 17:00:00,28.1,96.78,100,8362,28.7,0.0,0.0,96.7,0.53,1.032,1.5670000000000002,26.3,24.2,22.9,1.75,2.055,0.236,0.219,0.273,122.0,1.7469951744225147
96,1625184000,2021-07-01 18:00:00,27.3,96.75,100,8351,27.7,0.0,0.0,96.68,0.534,1.032,1.5670000000000002,26.5,24.4,22.9,1.58,2.052,0.235,0.219,0.273,121.9,1.576573845993864
97,1625187600,2021-07-01 19:00:00,27.2,96.78,100,8335,26.9,0.0,0.0,96.71,0.537,1.026,1.5670000000000002,26.4,24.6,22.9,1.6,2.01,0.234,0.219,0.273,121.8,1.5973883025255136
98,1625191200,2021-07-01 20:00:00,25.5,96.79,100,8322,25.0,0.0,0.0,96.75,0.538,1.025,1.5670000000000002,26.2,24.7,22.9,1.21,2.056,0.234,0.219,0.273,121.8,1.207356619324485
99,1625194800,2021-07-01 21:00:00,23.0,96.79,100,8311,22.7,0.0,0.0,96.77,0.537,1.029,1.5670000000000002,25.8,24.7,22.9,0.77,2.043,0.234,0.219,0.273,121.8,0.7664376223970688
100,1625198400,2021-07-01 22:00:00,22.3,96.84,100,8301,21.8,0.0,0.0,96.83,0.54,1.029,1.5670000000000002,25.4,24.7,23.0,0.63,2.062,0.234,0.219,0.273,121.8,0.6306645530366386
101,1625202000,2021-07-01 23:00:00,21.4,96.87,100,8295,21.0,0.0,0.0,96.85,0.543,1.023,1.57,25.0,24.7,23.0,0.47,2.073,0.234,0.219,0.273,121.8,0.475770598472057
102,1625205600,2021-07-02 00:00:00,21.1,96.9,100,8279,20.7,0.0,0.0,96.88,0.542,1.025,1.566,24.6,24.6,23.0,0.41,2.084,0.234,0.219,0.273,121.8,0.4183227554890152
103,1625209200,2021-07-02 01:00:00,20.9,96.9,100,8273,20.4,0.0,0.0,96.88,0.54,1.028,1.5670000000000002,24.2,24.5,23.0,0.38,2.091,0.234,0.219,0.273,121.8,0.3807700446226425
104,1625212800,2021-07-02 02:00:00,20.5,96.9,100,8270,20.0,0.0,0.0,96.87,0.54,1.034,1.566,23.9,24.3,23.0,0.32,2.086,0.234,0.219,0.273,121.8,0.3256412804606885
105,1625216400,2021-07-02 03:00:00,20.0,96.92,100,8266,19.5,0.0,0.0,96.88,0.539,1.032,1.566,23.6,24.2,23.0,0.26,2.076,0.235,0.219,0.273,121.9,0.262281270927446
106,1625220000,2021-07-02 04:00:00,19.4,96.94,100,8262,18.9,0.0,0.0,96.89,0.537,1.036,1.5590000000000002,23.4,24.0,23.0,0.19,2.065,0.235,0.219,0.273,121.9,0.187831002099363
107,1625223600,2021-07-02 05:00:00,19.1,96.94,100,8259,18.6,0.0,0.0,96.91,0.538,1.037,1.556,23.1,23.9,23.0,0.14,2.061,0.235,0.219,0.273,121.9,0.1501396340059919
108,1625227200,2021-07-02 06:00:00,19.1,96.98,100,8259,18.7,0.0,0.0,96.94,0.537,1.037,1.5590000000000002,22.9,23.8,23.0,0.13,2.076,0.235,0.219,0.273,121.9,0.1351396340059918
109,1625230800,2021-07-02 07:00:00,20.8,97.0,100,8273,20.6,0.0,0.0,96.97,0.537,1.036,1.5630000000000002,22.6,23.6,23.0,0.26,2.205,0.235,0.219,0.273,121.9,0.2516163260716171
110,1625234400,2021-07-02 08:00:00,23.0,97.05,100,8322,23.3,0.0,0.0,97.01,0.536,1.034,1.5630000000000002,22.6,23.5,23.0,0.47,2.331,0.235,0.219,0.273,121.9,0.478437622397069
111,1625238000,2021-07-02 09:00:00,24.8,97.09,100,8380,26.2,0.0,0.0,97.04,0.533,1.035,1.564,22.7,23.3,22.9,0.66,2.47,0.234,0.219,0.273,121.8,0.6602352193130301
112,1625241600,2021-07-02 10:00:00,26.7,97.08,100,8422,28.7,0.0,0.0,97.03,0.531,1.033,1.564,23.2,23.2,22.9,0.98,2.528,0.233,0.219,0.273,121.7,0.9750684848343494
113,1625245200,2021-07-02 11:00:00,27.8,97.1,100,8445,29.8,0.0,0.0,97.03,0.529,1.028,1.564,24.1,23.2,22.8,1.36,2.385,0.231,0.219,0.273,121.5,1.351134940757206
114,1625248800,2021-07-02 12:00:00,28.5,97.09,100,8463,30.6,0.0,0.0,97.02,0.53,1.03,1.565,24.9,23.3,22.8,1.66,2.234,0.23,0.219,0.273,121.4,1.657379531185216
115,1625252400,2021-07-02 13:00:00,29.4,97.06,100,8468,31.6,0.0,0.0,96.98,0.533,1.029,1.565,25.7,23.5,22.8,1.96,2.126,0.228,0.219,0.273,121.2,1.97320815414133
116,1625256000,2021-07-02 14:00:00,29.7,97.02,100,8475,31.8,0.0,0.0,96.94,0.533,1.03,1.558,26.6,23.8,22.8,2.31,1.852,0.225,0.219,0.273,120.9,2.318597196649602
117,1625259600,2021-07-02 15:00:00,29.9,96.98,100,8437,31.9,0.0,0.0,96.9,0.534,1.03,1.548,27.5,24.0,22.7,2.5,1.72,0.223,0.219,0.273,120.7,2.498788396530344
118,1625263200,2021-07-02 16:00:00,30.2,96.93,100,8410,31.7,0.0,0.0,96.85,0.54,1.026,1.549,28.3,24.4,22.7,2.66,1.636,0.221,0.219,0.273,120.5,2.6559830424837383
119,1625266800,2021-07-02 17:00:00,29.8,96.87,100,8384,31.6,0.0,0.0,96.8,0.543,1.024,1.552,28.8,24.8,22.7,2.52,1.664,0.219,0.22,0.273,120.5,2.530632610917336
120,1625270400,2021-07-02 18:00:00,29.2,96.82,100,8361,30.9,0.0,0.0,96.75,0.548,1.026,1.552,28.9,25.1,22.8,2.31,1.735,0.217,0.22,0.272,120.1,2.3172081272490512
121,1625274000,2021-07-02 19:00:00,27.7,96.81,100,8340,29.2,0.0,0.0,96.74,0.549,1.026,1.549,28.7,25.4,22.8,1.85,1.862,0.216,0.22,0.272,120.0,1.8524033809363425
122,1625277600,2021-07-02 20:00:00,25.2,96.77,100,8327,26.0,0.0,0.0,96.74,0.555,1.029,1.545,28.3,25.6,22.8,1.26,1.935,0.215,0.22,0.272,119.9,1.2707122429156883
123,1625281200,2021-07-02 21:00:00,23.3,96.79,100,8315,22.9,0.0,0.0,96.76,0.558,1.029,1.548,27.8,25.7,22.9,0.98,1.885,0.215,0.22,0.272,119.9,0.9758211296876744
124,1625284800,2021-07-02 22:00:00,22.4,96.86,100,8308,21.5,0.0,0.0,96.84,0.561,1.029,1.558,27.2,25.7,22.9,0.84,1.866,0.215,0.22,0.272,119.9,0.8430824052161174
