,timestamp_utc,datetime,Air Temperature,Atmospheric Pressure,Battery Percent,Battery Voltage,Logger Temperature,Max Precip Rate,Precipitation,Reference Pressure,Saturation Extract EC 5 cm,Saturation Extract EC 20 cm,Saturation Extract EC 40 cm,Soil Temperature 5 cm,Soil Temperature 20 cm,Soil Temperature 40 cm,VPD,Vapor Pressure,Water Content 5 cm,Water Content 20 cm,Water Content 40 cm,Storage 50 cm,Vapor Pressure Deficit
19,1624906800,2021-06-28 13:00:00,27.8,97.05,100,8439,29.2,0.0,0.0,97.0,0.326,0.854,2.113,25.7,23.5,22.7,1.49,2.249,0.209,0.209,0.323,127.3,1.4871349407572056
20,1624910400,2021-06-28 14:00:00,27.6,97.04,100,8446,29.1,0.0,0.0,96.99,0.328,0.853,2.118,26.8,23.6,22.7,1.5,2.196,0.208,0.209,0.323,127.2,1.4967819602923045
21,1624914000,2021-06-28 15:00:00,28.1,96.98,100,8459,30.0,0.0,0.0,96.93,0.329,0.854,2.11,27.6,23.8,22.6,1.6,2.192,0.206,0.209,0.322,126.8,1.6099951744225147
22,1624917600,2021-06-28 16:00:00,27.9,96.92,100,8452,29.6,0.0,0.0,96.88,0.33,0.853,2.111,28.1,24.0,22.6,1.51,2.246,0.205,0.209,0.322,126.7,1.5119771108740123
23,1624921200,2021-06-28 17:00:00,27.3,96.93,100,8432,29.1,0.0,0.0,96.88,0.334,0.85,2.111,28.3,24.3,22.6,1.28,2.342,0.204,0.209,0.322,126.6,1.286573845993864
24,1624924800,2021-06-28 18:00:00,26.9,96.92,100,8409,28.1,0.0,0.0,96.88,0.338,0.846,2.112,28.2,24.6,22.6,1.15,2.392,0.203,0.209,0.322,126.5,1.1524766708090346
25,1624928400,2021-06-28 19:00:00,26.1,96.94,100,8387,26.8,0.0,0.0,96.9,0.339,0.845,2.117,27.9,24.8,22.6,0.97,2.397,0.202,0.209,0.322,126.4,0.9843618118460986
26,1624932000,2021-06-28 20:00:00,24.6,96.99,100,8368,24.7,0.0,0.0,96.95,0.341,0.849,2.117,27.4,25.0,22.6,0.6900000000000001,2.389,0.202,0.209,0.322,126.4,0.704081329522543
27,1624935600,2021-06-28 21:00:00,23.3,97.03,100,8357,23.0,0.0,0.0,96.98,0.343,0.846,2.121,26.8,25.1,22.7,0.42,2.437,0.201,0.209,0.322,126.3,0.4238211296876746
28,1624939200,2021-06-28 22:00:00,22.4,97.1,100,8347,21.8,0.0,0.0,97.05,0.345,0.85,2.121,26.3,25.1,22.7,0.24,2.459,0.201,0.209,0.322,126.3,0.2500824052161174
29,1624942800,2021-06-28 23:00:00,21.9,97.15,100,8334,21.1,0.0,0.0,97.1,0.345,0.85,2.125,25.8,25.1,22.7,0.16,2.464,0.2,0.209,0.322,126.2,0.1638588442730206
30,1624946400,2021-06-29 00:00:00,21.8,97.18,100,8324,21.0,0.0,0.0,97.13,0.346,0.851,2.125,25.3,25.0,22.8,0.12,2.494,0.2,0.209,0.322,126.2,0.1178719061836695
31,1624950000,2021-06-29 01:00:00,21.8,97.14,100,8318,21.1,0.0,0.0,97.09,0.346,0.851,2.124,25.0,24.9,22.8,0.11,2.506,0.2,0.209,0.322,126.2,0.1058719061836699
32,1624953600,2021-06-29 02:00:00,21.6,97.13,100,8311,20.8,0.0,0.0,97.07,0.347,0.852,2.124,24.7,24.8,22.8,0.07,2.501,0.2,0.209,0.322,126.2,0.0791527260359443
33,1624957200,2021-06-29 03:00:00,21.6,97.09,100,8307,20.8,0.0,0.0,97.03,0.347,0.852,2.124,24.4,24.6,22.8,0.03,2.549,0.2,0.209,0.322,126.2,0.0311527260359443
34,1624960800,2021-06-29 04:00:00,21.3,97.1,100,8303,20.6,0.0,0.0,97.05,0.347,0.853,2.123,24.2,24.5,22.9,0.02,2.522,0.2,0.209,0.322,126.2,0.0112049812438215
35,1624964400,2021-06-29 05:00:00,21.1,97.13,100,8297,20.5,0.0,0.0,97.09,0.348,0.853,2.122,24.0,24.4,22.9,0.02,2.481,0.2,0.209,0.322,126.2,0.0213227554890154
36,1624968000,2021-06-29 06:00:00,21.1,97.18,100,8289,20.4,0.0,0.0,97.13,0.347,0.854,2.123,23.8,24.3,22.9,0.04,2.458,0.2,0.209,0.322,126.2,0.0443227554890151
37,1624971600,2021-06-29 07:00:00,21.2,97.19,100,8289,20.6,0.0,0.0,97.14,0.347,0.853,2.122,23.6,24.2,22.9,0.05,2.477,0.2,0.209,0.322,126.2,0.0407224920902962
38,1624975200,2021-06-29 08:00:00,21.7,97.24,100,8283,21.2,0.0,0.0,97.2,0.345,0.857,2.122,23.6,24.0,22.9,0.09,2.513,0.2,0.209,0.322,126.2,0.0829699942202966
39,1624978800,2021-06-29 09:00:00,22.5,97.28,100,8282,22.3,0.0,0.0,97.23,0.344,0.856,2.122,23.6,23.9,22.9,0.18,2.545,0.199,0.209,0.322,126.1,0.1805876066054592
40,1624982400,2021-06-29 10:00:00,22.1,97.29,100,8283,22.0,24.0,8.0,97.24,0.342,0.858,2.122,23.7,23.9,22.8,0.15,2.508,0.202,0.209,0.322,126.4,0.1520893350973011
41,1624986000,2021-06-29 11:00:00,23.7,97.31,100,8301,23.2,0.0,0.0,97.25,0.325,0.859,2.121,23.8,23.8,22.8,0.24,2.697,0.218,0.209,0.323,128.2,0.2336073746865934
42,1624989600,2021-06-29 12:00:00,25.0,97.32,100,8330,25.5,0.0,0.0,97.26,0.319,0.858,2.116,24.3,23.7,22.8,0.52,2.655,0.225,0.209,0.323,128.9,0.5127777175068475
43,1624993200,2021-06-29 13:00:00,26.0,97.29,100,8372,27.2,0.0,0.0,97.23,0.318,0.859,2.122,25.1,23.7,22.8,0.72,2.641,0.228,0.209,0.323,129.2,0.7204398286025637
44,1624996800,2021-06-29 14:00:00,26.9,97.25,100,8393,29.0,0.0,0.0,97.19,0.316,0.856,2.117,26.0,23.8,22.8,1.01,2.531,0.229,0.209,0.323,129.3,1.0134766708090344
45,1625000400,2021-06-29 15:00:00,27.0,97.22,100,8397,29.0,0.0,0.0,97.17,0.316,0.855,2.117,26.7,23.9,22.8,1.06,2.507,0.229,0.209,0.323,129.3,1.0583401758108455
46,1625004000,2021-06-29 16:00:00,26.5,97.2,100,8387,28.3,0.0,0.0,97.14,0.319,0.853,2.118,27.1,24.0,22.8,0.97,2.501,0.229,0.209,0.322,129.10000000000002,0.961082358797825
47,1625007600,2021-06-29 17:00:00,27.0,97.17,100,8384,28.4,0.0,0.0,97.12,0.32,0.852,2.114,27.2,24.2,22.7,0.99,2.575,0.229,0.209,0.322,129.10000000000002,0.9903401758108455
48,1625011200,2021-06-29 18:00:00,26.2,97.16,100,8372,27.6,0.0,0.0,97.1,0.322,0.849,2.115,27.3,24.4,22.7,0.79,2.605,0.229,0.209,0.322,129.10000000000002,0.7963866095362415
49,1625014800,2021-06-29 19:00:00,25.3,97.17,100,8353,25.9,0.0,0.0,97.12,0.323,0.848,2.12,27.2,24.6,22.7,0.68,2.531,0.229,0.209,0.322,129.10000000000002,0.69382759071111
50,1625018400,2021-06-29 20:00:00,24.6,97.18,100,8336,24.7,0.0,0.0,97.14,0.325,0.847,2.119,26.9,24.7,22.7,0.55,2.542,0.229,0.209,0.322,129.10000000000002,0.551081329522543
51,1625022000,2021-06-29 21:00:00,23.0,97.24,100,8324,22.8,0.0,0.0,97.18,0.326,0.847,2.119,26.4,24.8,22.7,0.28,2.519,0.229,0.209,0.322,129.10000000000002,0.2904376223970688
52,1625025600,2021-06-29 22:00:00,22.6,97.27,100,8316,22.0,0.0,0.0,97.22,0.327,0.847,2.118,25.9,24.8,22.8,0.26,2.473,0.229,0.209,0.322,129.10000000000002,0.2691805492514407
53,1625029200,2021-06-29 23:00:00,22.1,97.27,100,8308,21.4,0.0,0.0,97.22,0.327,0.849,2.124,25.4,24.8,22.8,0.18,2.478,0.23,0.209,0.322,129.2,0.1820893350973009
54,1625032800,2021-06-30 00:00:00,21.8,97.26,100,8292,21.2,0.0,0.0,97.22,0.327,0.852,2.119,25.0,24.7,22.8,0.09,2.529,0.23,0.209,0.322,129.2,0.0828719061836698
55,1625036400,2021-06-30 01:00:00,22.2,97.23,100,8287,21.5,0.0,0.0,97.18,0.328,0.848,2.123,24.7,24.6,22.8,0.08,2.596,0.23,0.209,0.322,129.2,0.0803336594163712
56,1625040000,2021-06-30 02:00:00,22.1,97.2,100,8284,21.6,12.0,0.8,97.15,0.328,0.85,2.123,24.5,24.5,22.8,0.05,2.606,0.23,0.209,0.322,129.2,0.0540893350973012
57,1625043600,2021-06-30 03:00:00,21.6,97.18,100,8276,21.2,0.0,0.102,97.13,0.327,0.853,2.122,24.3,24.4,22.8,,2.579,0.231,0.209,0.323,129.5,0.001152726035944
58,1625047200,2021-06-30 04:00:00,21.4,97.15,100,8272,21.0,0.0,0.0,97.1,0.326,0.856,2.116,24.1,24.3,22.8,,2.55,0.233,0.209,0.323,129.7,-0.0012294015279428
59,1625050800,2021-06-30 05:00:00,21.2,97.14,100,8268,20.6,0.0,0.0,97.09,0.326,0.854,2.116,23.9,24.2,22.9,,2.513,0.233,0.209,0.323,129.7,0.0047224920902961
60,1625054400,2021-06-30 06:00:00,21.4,97.16,100,8265,20.8,0.0,0.0,97.11,0.326,0.855,2.121,23.7,24.1,22.9,,2.551,0.234,0.209,0.323,129.8,-0.0022294015279431
61,1625058000,2021-06-30 07:00:00,21.8,97.15,100,8263,21.2,12.0,0.4,97.1,0.326,0.857,2.121,23.6,24.0,22.9,,2.605,0.235,0.209,0.323,129.9,0.0068719061836697
62,1625061600,2021-06-30 08:00:00,22.3,97.15,100,8264,22.0,12.0,0.2,97.09,0.325,0.857,2.121,23.6,23.9,22.8,0.03,2.658,0.235,0.209,0.323,129.9,0.0346645530366385
63,1625065200,2021-06-30 09:00:00,23.7,97.16,100,8288,23.3,0.0,0.0,97.09,0.324,0.857,2.121,23.9,23.8,22.8,0.13,2.798,0.236,0.209,0.323,130.0,0.1326073746865934
64,1625068800,2021-06-30 10:00:00,24.6,97.14,100,8300,24.9,0.0,0.0,97.09,0.324,0.858,2.116,24.3,23.8,22.8,0.31,2.778,0.237,0.209,0.323,130.10000000000002,0.3150813295225427
65,1625072400,2021-06-30 11:00:00,24.3,97.15,100,8317,24.6,0.0,0.0,97.09,0.323,0.857,2.117,24.8,23.8,22.8,0.25,2.78,0.237,0.209,0.323,130.10000000000002,0.2580717152215448
66,1625076000,2021-06-30 12:00:00,25.2,97.11,100,8355,25.5,0.0,0.0,97.05,0.323,0.857,2.117,25.2,23.8,22.8,0.39,2.822,0.237,0.209,0.323,130.10000000000002,0.3837122429156885
67,1625079600,2021-06-30 13:00:00,26.1,97.05,100,8374,27.2,0.0,0.0,97.0,0.324,0.857,2.117,25.8,23.8,22.8,0.59,2.795,0.236,0.209,0.323,130.0,0.5863618118460985
68,1625083200,2021-06-30 14:00:00,25.9,97.01,100,8382,27.0,0.0,0.0,96.95,0.326,0.857,2.112,26.2,23.9,22.8,0.58,2.753,0.236,0.209,0.323,130.0,0.588620215147917
69,1625086800,2021-06-30 15:00:00,26.9,96.97,100,8415,27.6,0.0,0.0,96.91,0.327,0.856,2.113,26.5,24.1,22.8,0.79,2.762,0.235,0.209,0.322,129.7,0.7824766708090345
70,1625090400,2021-06-30 16:00:00,27.6,96.93,100,8412,28.7,0.0,0.0,96.87,0.327,0.853,2.114,26.9,24.2,22.7,0.96,2.733,0.234,0.209,0.322,129.60000000000002,0.9597819602923044
71,1625094000,2021-06-30 17:00:00,26.5,96.91,100,8394,27.7,0.0,0.0,96.86,0.328,0.851,2.115,27.1,24.4,22.7,0.8,2.67,0.233,0.209,0.322,129.5,0.792082358797825
72,1625097600,2021-06-30 18:00:00,26.1,96.86,100,8380,26.1,0.0,0.0,96.82,0.332,0.85,2.12,27.0,24.5,22.7,0.67,2.704,0.232,0.209,0.322,129.4,0.6773618118460982
73,1625101200,2021-06-30 19:00:00,26.3,96.86,100,8361,26.5,0.0,0.0,96.82,0.334,0.847,2.12,26.8,24.7,22.7,0.72,2.708,0.232,0.209,0.322,129.4,0.7135146678582185
74,1625104800,2021-06-30 20:00:00,24.9,96.9,100,8343,25.2,0.0,0.0,96.84,0.335,0.847,2.119,26.4,24.8,22.8,0.48,2.6630000000000003,0.231,0.209,0.322,129.3,0.4859576792404372
75,1625108400,2021-06-30 21:00:00,22.9,96.92,100,8332,22.8,0.0,0.0,96.86,0.336,0.847,2.119,26.0,24.8,22.8,0.19,2.611,0.231,0.209,0.322,129.3,0.1814897662121239
76,1625112000,2021-06-30 22:00:00,22.4,96.94,100,8321,21.8,0.0,0.0,96.88,0.337,0.847,2.119,25.6,24.8,22.8,0.08,2.617,0.231,0.209,0.322,129.3,0.0920824052161175
77,1625115600,2021-06-30 23:00:00,22.2,96.91,100,8316,21.5,0.0,0.0,96.85,0.337,0.849,2.119,25.2,24.8,22.8,0.05,2.617,0.231,0.209,0.322,129.3,0.0593336594163713
78,1625119200,2021-07-01 00:00:00,22.3,96.91,100,8301,21.6,0.0,0.0,96.85,0.338,0.849,2.119,24.9,24.7,22.8,0.04,2.647,0.231,0.209,0.322,129.3,0.0456645530366386
79,1625122800,2021-07-01 01:00:00,22.0,96.9,100,8294,21.2,0.0,0.0,96.84,0.338,0.847,2.118,24.6,24.6,22.8,0.01,2.626,0.232,0.209,0.322,129.4,0.0179311922105758
80,1625126400,2021-07-01 02:00:00,21.6,96.87,100,8286,21.0,0.0,0.0,96.81,0.338,0.85,2.117,24.3,24.5,22.9,,2.583,0.232,0.209,0.322,129.4,-0.0028472739640559
81,1625130000,2021-07-01 03:00:00,21.5,96.84,100,8282,20.9,0.0,0.0,96.78,0.339,0.85,2.117,24.1,24.4,22.9,,2.567,0.232,0.209,0.322,129.4,-0.0025802793445368
82,1625133600,2021-07-01 04:00:00,21.2,96.83,100,8276,20.6,0.0,0.0,96.77,0.338,0.853,2.117,23.9,24.3,22.9,,2.516,0.232,0.209,0.322,129.4,0.001722492090296
83,1625137200,2021-07-01 05:00:00,20.9,96.85,100,8270,20.3,0.0,0.0,96.8,0.338,0.855,2.117,23.6,24.2,22.9,,2.472,0.232,0.209,0.322,129.4,-0.0002299553773572
84,1625140800,2021-07-01 06:00:00,20.8,96.89,100,8266,20.2,0.0,0.0,96.84,0.339,0.854,2.117,23.4,24.1,22.9,,2.45,0.232,0.209,0.322,129.4,0.0066163260716169
85,1625144400,2021-07-01 07:00:00,21.2,96.92,100,8265,20.6,0.0,0.0,96.87,0.339,0.854,2.117,23.3,24.0,22.9,,2.521,0.232,0.209,0.322,129.4,-0.0032775079097038
86,1625148000,2021-07-01 08:00:00,22.0,96.93,100,8271,21.4,0.0,0.0,96.86,0.34,0.857,2.117,23.3,23.9,22.9,0.03,2.618,0.232,0.209,0.322,129.4,0.0259311922105758
87,1625151600,2021-07-01 09:00:00,23.0,96.97,100,8284,22.6,0.0,0.0,96.91,0.338,0.857,2.117,23.4,23.8,22.9,0.18,2.639,0.232,0.209,0.322,129.4,0.1704376223970691
88,1625155200,2021-07-01 10:00:00,23.9,97.0,100,8295,23.8,0.0,0.0,96.94,0.336,0.858,2.117,23.6,23.7,22.9,0.39,2.583,0.232,0.209,0.322,129.4,0.3830542018616079
89,1625158800,2021-07-01 11:00:00,24.9,97.04,100,8311,25.0,0.0,0.0,96.98,0.339,0.858,2.118,23.9,23.7,22.8,0.56,2.583,0.231,0.209,0.322,129.3,0.5659576792404373
90,1625162400,2021-07-01 12:00:00,25.8,97.0,100,8335,26.2,0.0,0.0,96.95,0.339,0.858,2.113,24.2,23.6,22.8,0.89,2.428,0.23,0.209,0.322,129.2,0.8939025283483368
91,1625166000,2021-07-01 13:00:00,26.3,96.94,100,8369,26.8,0.0,0.0,96.9,0.341,0.858,2.114,24.6,23.6,22.8,1.09,2.337,0.229,0.209,0.322,129.10000000000002,1.0845146678582185
92,1625169600,2021-07-01 14:00:00,27.1,96.9,100,8390,28.1,0.0,0.0,96.85,0.339,0.858,2.114,25.0,23.7,22.8,1.41,2.177,0.227,0.209,0.322,128.9,1.409310566351056
93,1625173200,2021-07-01 15:00:00,27.8,96.87,100,8416,28.7,0.0,0.0,96.82,0.34,0.856,2.11,25.5,23.7,22.8,1.56,2.17,0.226,0.209,0.322,128.8,1.5661349407572058
94,1625176800,2021-07-01 16:00:00,28.6,96.85,100,8422,29.8,0.0,0.0,96.81,0.341,0.853,2.111,26.0,23.8,22.8,1.84,2.086,0.224,0.209,0.322,128.60000000000002,1.828009298679844
95,1625180400,2021-07-01 17:00:00,27.8,96.85,100,8404,28.7,0.0,0.0,96.81,0.343,0.854,2.112,26.4,24.0,22.8,1.71,2.023,0.223,0.209,0.322,128.5,1.7131349407572056
96,1625184000,2021-07-01 18:00:00,27.2,96.82,100,8386,27.7,0.0,0.0,96.79,0.344,0.852,2.108,26.4,24.1,22.7,1.59,2.025,0.222,0.209,0.322,128.4,1.5823883025255134
97,1625187600,2021-07-01 19:00:00,26.9,96.85,100,8368,27.0,0.0,0.0,96.81,0.346,0.851,2.109,26.2,24.3,22.7,1.55,1.983,0.22,0.209,0.322,128.2,1.5614766708090344
98,1625191200,2021-07-01 20:00:00,24.7,96.89,100,8347,25.0,0.0,0.0,96.85,0.35,0.849,2.113,25.8,24.4,22.7,1.03,2.079,0.22,0.209,0.322,128.2,1.032609911116252
99,1625194800,2021-07-01 21:00:00,22.1,96.93,100,8336,21.9,0.0,0.0,96.88,0.35,0.848,2.113,25.3,24.4,22.7,0.58,2.077,0.219,0.209,0.322,128.1,0.5830893350973012
100,1625198400,2021-07-01 22:00:00,21.6,96.98,100,8327,20.9,0.0,0.0,96.94,0.35,0.849,2.117,24.8,24.4,22.8,0.46,2.123,0.219,0.209,0.322,128.1,0.457152726035944
101,1625202000,2021-07-01 23:00:00,21.5,97.0,100,8318,20.6,0.0,0.0,96.96,0.351,0.849,2.113,24.3,24.4,22.8,0.45,2.111,0.219,0.209,0.322,128.1,0.4534197206554631
102,1625205600,2021-07-02 00:00:00,20.2,97.02,100,8301,19.7,0.0,0.0,96.99,0.351,0.851,2.112,23.9,24.3,22.8,0.26,2.104,0.219,0.209,0.322,128.1,0.2633876975032683
103,1625209200,2021-07-02 01:00:00,20.1,97.02,100,8295,19.4,0.0,0.0,96.99,0.352,0.854,2.117,23.5,24.2,22.8,0.22,2.131,0.219,0.209,0.322,128.1,0.2217951289901103
104,1625212800,2021-07-02 02:00:00,19.6,97.02,100,8292,19.0,0.0,0.0,96.98,0.352,0.854,2.113,23.2,24.1,22.8,0.16,2.119,0.219,0.209,0.322,128.1,0.1620057729824529
105,1625216400,2021-07-02 03:00:00,19.4,97.02,100,8287,18.7,0.0,0.0,96.99,0.353,0.857,2.112,22.8,23.9,22.8,0.13,2.126,0.219,0.209,0.322,128.1,0.126831002099363
106,1625220000,2021-07-02 04:00:00,19.4,97.03,100,8283,18.7,0.0,0.0,97.0,0.353,0.857,2.117,22.6,23.8,22.8,0.12,2.133,0.219,0.209,0.322,128.1,0.1198310020993629
107,1625223600,2021-07-02 05:00:00,18.6,97.04,100,8279,18.0,0.0,0.0,97.01,0.354,0.856,2.112,22.3,23.7,22.8,0.07,2.075,0.219,0.209,0.322,128.1,0.0681529144692878
108,1625227200,2021-07-02 06:00:00,18.9,97.08,100,8274,18.3,0.0,0.0,97.05,0.354,0.855,2.112,22.1,23.5,22.8,0.05,2.133,0.219,0.209,0.322,128.1,0.0507218414652266
109,1625230800,2021-07-02 07:00:00,20.7,97.12,100,8275,20.4,0.0,0.0,97.08,0.351,0.853,2.111,21.9,23.4,22.8,0.14,2.306,0.219,0.209,0.322,128.1,0.1355438714941015
110,1625234400,2021-07-02 08:00:00,22.8,97.17,100,8294,22.6,0.0,0.0,97.12,0.351,0.854,2.102,22.0,23.2,22.8,0.37,2.391,0.219,0.209,0.322,128.1,0.3846312335019815
111,1625238000,2021-07-02 09:00:00,25.1,97.2,100,8335,25.5,0.0,0.0,97.15,0.351,0.855,2.102,22.5,23.1,22.8,0.65,2.5380000000000003,0.218,0.209,0.322,128.0,0.6486957622050227
112,1625241600,2021-07-02 10:00:00,26.8,97.19,100,8380,27.8,0.0,0.0,97.14,0.351,0.855,2.108,23.6,23.0,22.7,0.98,2.552,0.217,0.209,0.322,127.9,0.9717195928099276
113,1625245200,2021-07-02 11:00:00,27.8,97.18,100,8412,29.0,0.0,0.0,97.14,0.35,0.855,2.114,24.9,23.0,22.7,1.36,2.365,0.216,0.209,0.322,127.8,1.3711349407572055
114,1625248800,2021-07-02 12:00:00,28.9,97.17,100,8447,30.3,0.0,0.0,97.12,0.351,0.852,2.115,26.1,23.1,22.7,1.75,2.238,0.215,0.209,0.321,127.5,1.744587165661276
115,1625252400,2021-07-02 13:00:00,29.3,97.13,100,8469,30.9,0.0,0.0,97.09,0.352,0.851,2.121,27.3,23.3,22.6,1.97,2.095,0.213,0.209,0.321,127.3,1.9806492057609837
116,1625256000,2021-07-02 14:00:00,29.8,97.09,100,8476,31.3,0.0,0.0,97.05,0.352,0.85,2.122,28.3,23.6,22.6,2.35,1.856,0.211,0.209,0.321,127.1,2.338632610917336
117,1625259600,2021-07-02 15:00:00,30.2,97.04,100,8475,31.8,0.0,0.0,97.01,0.353,0.849,2.118,29.0,23.9,22.6,2.63,1.657,0.21,0.209,0.321,127.0,2.6349830424837384
118,1625263200,2021-07-02 16:00:00,30.3,96.99,100,8463,31.5,0.0,0.0,96.96,0.358,0.849,2.119,29.4,24.3,22.6,2.73,1.594,0.208,0.209,0.321,126.8,2.7226253828706106
119,1625266800,2021-07-02 17:00:00,30.0,96.94,100,8437,31.2,0.0,0.0,96.91,0.362,0.845,2.115,29.5,24.6,22.6,2.61,1.621,0.206,0.209,0.321,126.6,2.6220650587590133
120,1625270400,2021-07-02 18:00:00,29.3,96.89,100,8404,30.5,0.0,0.0,96.86,0.364,0.84,2.115,29.2,25.0,22.6,2.4,1.675,0.204,0.209,0.321,126.4,2.400649205760984
121,1625274000,2021-07-02 19:00:00,28.1,96.88,100,8378,28.8,0.0,0.0,96.85,0.367,0.843,2.115,28.7,25.2,22.6,1.96,1.835,0.203,0.209,0.321,126.3,1.966995174422515
122,1625277600,2021-07-02 20:00:00,25.4,96.87,100,8357,25.8,0.0,0.0,96.84,0.369,0.844,2.115,28.0,25.4,22.6,1.33,1.901,0.202,0.21,0.321,126.4,1.343042238158677
123,1625281200,2021-07-02 21:00:00,23.6,96.9,100,8344,23.0,0.0,0.0,96.87,0.371,0.845,2.114,27.3,25.5,22.7,1.02,1.882,0.202,0.21,0.321,126.4,1.0310230003400174
124,1625284800,2021-07-02 22:00:00,22.3,96.98,100,8334,21.4,0.0,0.0,96.95,0.373,0.849,2.118,26.5,25.5,22.7,0.78,1.911,0.202,0.209,0.321,126.2,0.7816645530366384
125,1625288400,2021-07-02 23:00:00,21.4,97.02,100,8329,20.2,0.0,0.0,97.0,0.373,0.85,2.118,25.9,25.4,22.8,0.65,1.892,0.201,0.209,0.321,126.1,0.6567705984720571
126,1625292000,2021-07-03 00:00:00,21.1,97.06,100,8313,19.7,0.0,0.0,97.03,0.374,0.851,2.122,25.3,25.3,22.8,0.65,1.846,0.201,0.209,0.321,126.1,0.6563227554890152
