,timestamp_utc,datetime,Air Temperature,Atmospheric Pressure,Battery Percent,Battery Voltage,Logger Temperature,Max Precip Rate,Precipitation,Reference Pressure,Saturation Extract EC 5 cm,Saturation Extract EC 20 cm,Saturation Extract EC 40 cm,Soil Temperature 5 cm,Soil Temperature 20 cm,Soil Temperature 40 cm,VPD,Vapor Pressure,Water Content 5 cm,Water Content 20 cm,Water Content 40 cm,Storage 50 cm,Vapor Pressure Deficit
17,1624899600,2021-06-28 11:00:00,24.8,96.79,100,8328,26.1,0.0,0.0,96.71,0.15,,0.31,24.9,23.9,23.5,0.8300000000000001,2.302,0.208,0.113,0.186,80.60000000000001,0.8282352193130302
18,1624903200,2021-06-28 12:00:00,26.2,96.78,100,8371,27.3,0.0,0.0,96.71,0.15,,0.31,25.6,24.0,23.4,1.03,2.357,0.208,0.113,0.186,80.60000000000001,1.0443866095362413
19,1624906800,2021-06-28 13:00:00,27.4,96.82,100,8403,29.0,0.0,0.0,96.75,0.15,,0.308,26.6,24.2,23.4,1.47,2.187,0.208,0.113,0.186,80.60000000000001,1.4628676599831985
20,1624910400,2021-06-28 14:00:00,27.6,96.8,100,8421,29.2,0.0,0.0,96.74,0.15,,0.306,27.9,24.4,23.4,1.52,2.163,0.207,0.113,0.185,80.3,1.5297819602923046
21,1624914000,2021-06-28 15:00:00,28.4,96.74,100,8444,30.4,0.0,0.0,96.68,0.154,,0.307,28.8,24.8,23.4,1.69,2.17,0.207,0.114,0.185,80.5,1.698863716528768
22,1624917600,2021-06-28 16:00:00,28.1,96.69,100,8438,30.6,0.0,0.0,96.63,0.152,,0.307,29.8,25.1,23.4,1.57,2.224,0.206,0.114,0.185,80.4,1.5779951744225147
23,1624921200,2021-06-28 17:00:00,27.4,96.7,100,8415,29.6,0.0,0.0,96.63,0.153,,0.309,30.4,25.6,23.4,1.32,2.322,0.205,0.114,0.185,80.3,1.3278676599831982
24,1624924800,2021-06-28 18:00:00,26.7,96.7,100,8399,27.9,0.0,0.0,96.63,0.154,,0.31,30.4,26.0,23.4,1.14,2.362,0.205,0.114,0.185,80.3,1.1410684848343493
25,1624928400,2021-06-28 19:00:00,26.0,96.72,100,8375,26.8,0.0,0.0,96.65,0.154,,0.309,29.9,26.3,23.5,0.97,2.388,0.204,0.114,0.185,80.2,0.9734398286025638
26,1624932000,2021-06-28 20:00:00,24.4,96.77,100,8355,24.6,0.0,0.0,96.7,0.156,,0.308,29.2,26.4,23.6,0.67,2.389,0.204,0.114,0.185,80.2,0.6673126530167615
27,1624935600,2021-06-28 21:00:00,23.3,96.8,100,8342,23.1,0.0,0.0,96.74,0.157,,0.309,28.4,26.5,23.7,0.41,2.444,0.203,0.114,0.185,80.1,0.4168211296876745
28,1624939200,2021-06-28 22:00:00,22.5,96.87,100,8336,22.0,0.0,0.0,96.81,0.157,,0.305,27.6,26.5,23.8,0.23,2.484,0.203,0.114,0.185,80.1,0.2415876066054592
29,1624942800,2021-06-28 23:00:00,22.0,96.91,100,8327,21.4,0.0,0.0,96.85,0.158,,0.305,27.0,26.4,23.8,0.15,2.485,0.203,0.114,0.185,80.1,0.1589311922105758
30,1624946400,2021-06-29 00:00:00,21.8,96.94,100,8309,21.3,0.0,0.0,96.88,0.158,,0.308,26.4,26.2,23.9,0.12,2.496,0.203,0.114,0.185,80.1,0.1158719061836697
31,1624950000,2021-06-29 01:00:00,21.8,96.9,100,8304,21.3,0.0,0.0,96.84,0.159,,0.309,26.0,26.0,24.0,0.1,2.513,0.203,0.113,0.185,79.9,0.0988719061836698
32,1624953600,2021-06-29 02:00:00,21.5,96.89,100,8298,21.0,0.0,0.0,96.83,0.159,,0.307,25.6,25.8,24.0,0.04,2.525,0.203,0.113,0.185,79.9,0.0394197206554634
33,1624957200,2021-06-29 03:00:00,21.4,96.84,100,8291,20.8,0.0,0.0,96.78,0.159,,0.304,25.2,25.6,24.0,,2.5540000000000003,0.202,0.113,0.185,79.80000000000001,-0.0052294015279432
34,1624960800,2021-06-29 04:00:00,21.3,96.86,100,8284,20.7,0.0,0.0,96.8,0.16,,0.304,24.9,25.4,24.0,,2.532,0.202,0.113,0.185,79.80000000000001,0.0012049812438212
35,1624964400,2021-06-29 05:00:00,21.0,96.9,100,8279,20.5,0.0,0.0,96.84,0.16,,0.304,24.7,25.3,24.0,0.01,2.479,0.202,0.113,0.185,79.80000000000001,0.0080053972720652
36,1624968000,2021-06-29 06:00:00,21.0,96.94,100,8277,20.5,0.0,0.0,96.88,0.161,,0.303,24.4,25.1,24.0,0.03,2.462,0.202,0.113,0.185,79.80000000000001,0.0250053972720651
37,1624971600,2021-06-29 07:00:00,21.1,96.95,100,8272,20.6,0.0,0.0,96.9,0.161,,0.303,24.2,24.9,23.9,0.02,2.481,0.202,0.113,0.185,79.80000000000001,0.0213227554890154
38,1624975200,2021-06-29 08:00:00,21.6,97.0,100,8269,21.1,0.0,0.0,96.94,0.161,,0.303,24.1,24.8,23.9,0.06,2.517,0.202,0.113,0.185,79.80000000000001,0.0631527260359443
39,1624978800,2021-06-29 09:00:00,22.4,97.05,100,8273,22.3,0.0,0.0,96.97,0.166,,0.303,24.0,24.6,23.9,0.17,2.5460000000000003,0.202,0.113,0.185,79.80000000000001,0.1630824052161172
40,1624982400,2021-06-29 10:00:00,23.0,97.07,100,8274,23.3,12.0,0.2,96.99,0.167,,0.303,24.2,24.5,23.8,0.25,2.564,0.201,0.113,0.185,79.7,0.2454376223970689
41,1624986000,2021-06-29 11:00:00,24.0,97.07,100,8284,24.3,0.0,0.0,97.0,0.167,,0.303,24.4,24.5,23.8,0.38,2.614,0.201,0.113,0.185,79.7,0.3699174771655595
42,1624989600,2021-06-29 12:00:00,25.1,97.09,100,8308,25.9,0.0,0.0,97.01,0.167,,0.303,24.9,24.4,23.7,0.58,2.602,0.201,0.113,0.185,79.7,0.5846957622050231
43,1624993200,2021-06-29 13:00:00,26.0,97.07,100,8334,27.5,0.0,0.0,96.98,0.167,,0.303,25.6,24.4,23.7,0.81,2.56,0.201,0.113,0.185,79.7,0.8014398286025637
44,1624996800,2021-06-29 14:00:00,27.0,97.01,100,8358,28.9,0.0,0.0,96.93,0.166,,0.303,26.4,24.6,23.6,1.08,2.476,0.201,0.113,0.185,79.7,1.089340175810846
45,1625000400,2021-06-29 15:00:00,27.1,97.0,100,8365,29.2,0.0,0.0,96.92,0.167,,0.303,27.3,24.7,23.6,1.12,2.465,0.2,0.113,0.185,79.6,1.121310566351056
46,1625004000,2021-06-29 16:00:00,26.6,96.96,100,8359,28.3,0.0,0.0,96.89,0.169,,0.301,27.9,25.0,23.6,1.01,2.477,0.2,0.113,0.185,79.6,1.0055228914560002
47,1625007600,2021-06-29 17:00:00,27.0,96.95,100,8358,28.5,0.0,0.0,96.88,0.17,,0.302,28.0,25.2,23.6,1.02,2.5380000000000003,0.2,0.113,0.185,79.6,1.0273401758108456
48,1625011200,2021-06-29 18:00:00,26.1,96.93,100,8346,27.5,0.0,0.0,96.85,0.171,,0.301,28.2,25.4,23.6,0.8,2.584,0.199,0.113,0.185,79.5,0.7973618118460983
49,1625014800,2021-06-29 19:00:00,25.2,96.95,100,8333,25.9,0.0,0.0,96.87,0.171,,0.302,28.1,25.6,23.6,0.71,2.497,0.199,0.113,0.185,79.5,0.7087122429156887
50,1625018400,2021-06-29 20:00:00,24.4,96.96,100,8317,24.5,0.0,0.0,96.89,0.171,,0.302,27.7,25.7,23.7,0.5700000000000001,2.494,0.199,0.113,0.185,79.5,0.562312653016761
51,1625022000,2021-06-29 21:00:00,23.1,97.0,100,8306,22.8,0.0,0.0,96.94,0.172,,0.301,27.2,25.8,23.7,0.34,2.483,0.198,0.113,0.185,79.4,0.3434752011366075
52,1625025600,2021-06-29 22:00:00,22.7,97.04,100,8298,22.2,0.0,0.0,96.97,0.172,,0.301,26.6,25.8,23.7,0.29,2.458,0.198,0.113,0.185,79.4,0.3008616266004504
53,1625029200,2021-06-29 23:00:00,22.2,97.03,100,8289,21.6,0.0,0.0,96.97,0.173,,0.301,26.1,25.7,23.8,0.18,2.496,0.198,0.113,0.185,79.4,0.1803336594163713
54,1625032800,2021-06-30 00:00:00,21.9,97.02,100,8273,21.4,0.0,0.0,96.96,0.171,,0.299,25.6,25.6,23.8,0.09,2.5380000000000003,0.198,0.113,0.185,79.4,0.0898588442730203
55,1625036400,2021-06-30 01:00:00,22.1,96.99,100,8270,21.6,0.0,0.0,96.93,0.174,,0.298,25.3,25.4,23.8,0.07,2.589,0.198,0.113,0.185,79.4,0.0710893350973012
56,1625040000,2021-06-30 02:00:00,21.9,96.96,100,8265,21.5,12.0,0.8,96.89,0.175,,0.297,25.0,25.3,23.9,0.02,2.606,0.198,0.113,0.185,79.4,0.0218588442730207
57,1625043600,2021-06-30 03:00:00,21.6,96.94,100,8262,21.3,0.0,0.102,96.88,0.175,,0.297,24.8,25.1,23.9,,2.581,0.198,0.113,0.185,79.4,-0.0008472739640557
58,1625047200,2021-06-30 04:00:00,21.3,96.91,100,8256,21.0,0.0,0.0,96.85,0.175,,0.297,24.6,25.0,23.8,,2.537,0.198,0.113,0.184,79.2,-0.0037950187561786
59,1625050800,2021-06-30 05:00:00,21.2,96.9,100,8252,20.7,0.0,0.0,96.84,0.175,,0.297,24.4,24.8,23.8,,2.513,0.198,0.113,0.184,79.2,0.0047224920902961
60,1625054400,2021-06-30 06:00:00,21.4,96.92,100,8249,20.8,12.0,0.0,96.86,0.176,,0.297,24.2,24.7,23.8,,2.543,0.198,0.113,0.184,79.2,0.0057705984720568
61,1625058000,2021-06-30 07:00:00,21.6,96.91,100,8244,21.2,12.0,0.2,96.84,0.176,,0.297,24.0,24.6,23.8,,2.584,0.197,0.113,0.184,79.1,-0.0038472739640558
62,1625061600,2021-06-30 08:00:00,22.1,96.91,100,8246,21.8,12.0,0.4,96.83,0.176,,0.297,23.9,24.5,23.7,0.01,2.649,0.197,0.113,0.185,79.3,0.0110893350973011
63,1625065200,2021-06-30 09:00:00,23.7,96.92,100,8263,23.6,0.0,0.0,96.84,0.176,,0.298,24.2,24.4,23.7,0.15,2.773,0.197,0.113,0.184,79.1,0.1576073746865933
64,1625068800,2021-06-30 10:00:00,24.4,96.92,100,8273,25.2,0.0,0.0,96.83,0.176,,0.298,24.8,24.3,23.6,0.31,2.75,0.197,0.113,0.184,79.1,0.3063126530167612
65,1625072400,2021-06-30 11:00:00,23.7,96.92,100,8286,23.8,12.0,0.0,96.84,0.176,,0.298,25.3,24.3,23.6,0.11,2.81,0.197,0.113,0.184,79.1,0.1206073746865934
66,1625076000,2021-06-30 12:00:00,25.2,96.89,100,8324,25.3,0.0,0.0,96.8,0.178,,0.294,25.7,24.4,23.6,0.36,2.849,0.197,0.113,0.184,79.1,0.3567122429156883
67,1625079600,2021-06-30 13:00:00,26.3,96.83,100,8349,27.6,0.0,0.0,96.74,0.178,,0.292,26.5,24.5,23.5,0.6000000000000001,2.821,0.197,0.113,0.184,79.1,0.6005146678582185
68,1625083200,2021-06-30 14:00:00,26.1,96.78,100,8368,27.6,0.0,0.0,96.69,0.176,,0.292,27.3,24.7,23.5,0.61,2.774,0.197,0.113,0.184,79.1,0.6073618118460984
69,1625086800,2021-06-30 15:00:00,26.9,96.75,100,8398,28.2,0.0,0.0,96.66,0.178,,0.292,27.9,24.9,23.5,0.75,2.784,0.196,0.113,0.184,79.0,0.7604766708090347
70,1625090400,2021-06-30 16:00:00,27.3,96.7,100,8399,29.2,0.0,0.0,96.62,0.178,,0.292,28.5,25.2,23.5,0.9,2.72,0.196,0.113,0.184,79.0,0.908573845993864
71,1625094000,2021-06-30 17:00:00,26.8,96.69,100,8382,28.8,0.0,0.0,96.61,0.179,,0.292,29.0,25.5,23.5,0.8300000000000001,2.702,0.196,0.113,0.184,79.0,0.8217195928099277
72,1625097600,2021-06-30 18:00:00,25.8,96.65,100,8366,26.4,0.0,0.0,96.57,0.179,,0.292,29.1,25.7,23.6,0.63,2.701,0.195,0.113,0.184,78.9,0.6209025283483367
73,1625101200,2021-06-30 19:00:00,26.0,96.64,100,8349,26.4,0.0,0.0,96.56,0.179,,0.293,28.7,26.0,23.6,0.67,2.689,0.195,0.113,0.184,78.9,0.6724398286025637
74,1625104800,2021-06-30 20:00:00,24.7,96.68,100,8333,25.0,0.0,0.0,96.59,0.179,,0.294,28.2,26.1,23.7,0.43,2.675,0.195,0.113,0.184,78.9,0.4366099111162524
75,1625108400,2021-06-30 21:00:00,23.2,96.69,100,8320,22.9,0.0,0.0,96.61,0.18,,0.295,27.5,26.1,23.7,0.17,2.6630000000000003,0.194,0.113,0.184,78.8,0.1806029029276383
76,1625112000,2021-06-30 22:00:00,22.9,96.7,100,8311,22.2,0.0,0.0,96.62,0.181,,0.292,26.9,26.1,23.8,0.09,2.69,0.194,0.113,0.184,78.8,0.1024897662121242
77,1625115600,2021-06-30 23:00:00,22.6,96.68,100,8303,21.9,0.0,0.0,96.6,0.182,,0.293,26.3,26.0,23.8,0.04,2.691,0.194,0.113,0.184,78.8,0.0511805492514407
78,1625119200,2021-07-01 00:00:00,22.4,96.67,100,8289,21.7,0.0,0.0,96.59,0.181,,0.292,25.9,25.8,23.9,0.03,2.665,0.194,0.113,0.184,78.8,0.0440824052161175
79,1625122800,2021-07-01 01:00:00,22.1,96.66,100,8280,21.3,0.0,0.0,96.58,0.183,,0.293,25.5,25.7,23.9,,2.665,0.194,0.113,0.184,78.8,-0.0049106649026988
80,1625126400,2021-07-01 02:00:00,21.9,96.63,100,8276,21.3,0.0,0.0,96.55,0.183,,0.292,25.1,25.5,23.9,,2.626,0.194,0.113,0.184,78.8,0.0018588442730207
81,1625130000,2021-07-01 03:00:00,21.5,96.59,100,8270,21.1,0.0,0.0,96.52,0.183,,0.291,24.8,25.3,23.9,,2.571,0.194,0.113,0.184,78.8,-0.0065802793445368
82,1625133600,2021-07-01 04:00:00,21.3,96.58,100,8266,20.8,0.0,0.0,96.52,0.183,,0.291,24.6,25.2,23.9,,2.528,0.194,0.113,0.184,78.8,0.0052049812438212
83,1625137200,2021-07-01 05:00:00,21.1,96.62,100,8261,20.6,0.0,0.0,96.55,0.183,,0.291,24.3,25.0,23.9,,2.497,0.194,0.113,0.184,78.8,0.0053227554890153
84,1625140800,2021-07-01 06:00:00,20.9,96.65,100,8257,20.4,0.0,0.0,96.58,0.184,,0.291,24.1,24.9,23.9,,2.466,0.194,0.113,0.184,78.8,0.0057700446226425
85,1625144400,2021-07-01 07:00:00,21.2,96.69,100,8256,20.5,0.0,0.0,96.62,0.184,,0.291,23.9,24.7,23.9,,2.511,0.194,0.113,0.184,78.8,0.0067224920902959
86,1625148000,2021-07-01 08:00:00,22.0,96.68,100,8260,21.4,0.0,0.0,96.61,0.185,,0.29,23.9,24.6,23.8,0.02,2.612,0.194,0.112,0.184,78.6,0.0319311922105756
87,1625151600,2021-07-01 09:00:00,23.1,96.73,100,8267,22.7,0.0,0.0,96.65,0.184,,0.287,24.0,24.5,23.8,0.2,2.621,0.194,0.112,0.184,78.6,0.2054752011366076
88,1625155200,2021-07-01 10:00:00,23.9,96.78,100,8273,24.0,0.0,0.0,96.69,0.184,,0.287,24.3,24.4,23.7,0.37,2.597,0.193,0.112,0.184,78.5,0.3690542018616081
89,1625158800,2021-07-01 11:00:00,24.8,96.82,100,8286,25.1,0.0,0.0,96.73,0.184,,0.287,24.6,24.3,23.7,0.52,2.606,0.193,0.112,0.184,78.5,0.5242352193130304
90,1625162400,2021-07-01 12:00:00,25.7,96.77,100,8307,26.3,0.0,0.0,96.69,0.184,,0.286,25.1,24.3,23.7,0.88,2.42,0.193,0.113,0.184,78.7,0.8822863265902909
91,1625166000,2021-07-01 13:00:00,26.1,96.72,100,8330,26.8,0.0,0.0,96.64,0.184,,0.286,25.6,24.4,23.6,1.11,2.271,0.193,0.112,0.184,78.5,1.1103618118460985
92,1625169600,2021-07-01 14:00:00,27.1,96.68,100,8354,28.1,0.0,0.0,96.6,0.183,,0.286,26.1,24.5,23.6,1.45,2.131,0.193,0.113,0.184,78.7,1.4553105663510562
93,1625173200,2021-07-01 15:00:00,27.9,96.65,100,8382,29.3,0.0,0.0,96.57,0.183,,0.285,26.8,24.6,23.6,1.61,2.14,0.192,0.113,0.184,78.6,1.6179771108740124
94,1625176800,2021-07-01 16:00:00,28.6,96.63,100,8397,30.6,0.0,0.0,96.56,0.182,,0.286,27.6,24.8,23.5,1.88,2.046,0.192,0.113,0.184,78.6,1.868009298679844
95,1625180400,2021-07-01 17:00:00,27.6,96.61,100,8384,29.3,0.0,0.0,96.55,0.182,,0.286,28.4,25.0,23.5,1.72,1.979,0.191,0.113,0.184,78.5,1.7137819602923043
96,1625184000,2021-07-01 18:00:00,27.2,96.6,100,8367,28.1,0.0,0.0,96.53,0.183,,0.286,28.4,25.3,23.5,1.62,1.987,0.191,0.113,0.184,78.5,1.6203883025255132
97,1625187600,2021-07-01 19:00:00,26.8,96.63,100,8351,27.3,0.0,0.0,96.56,0.183,,0.286,28.2,25.5,23.6,1.57,1.955,0.19,0.113,0.184,78.4,1.5687195928099276
98,1625191200,2021-07-01 20:00:00,24.9,96.67,100,8333,25.2,0.0,0.0,96.6,0.184,,0.285,27.7,25.7,23.6,1.13,2.015,0.19,0.113,0.184,78.4,1.133957679240437
99,1625194800,2021-07-01 21:00:00,23.0,96.69,100,8319,22.5,0.0,0.0,96.63,0.185,,0.285,27.0,25.7,23.7,0.75,2.053,0.189,0.113,0.184,78.3,0.756437622397069
100,1625198400,2021-07-01 22:00:00,22.5,96.74,100,8310,21.6,0.0,0.0,96.68,0.185,,0.285,26.3,25.7,23.7,0.63,2.104,0.189,0.113,0.183,78.1,0.6215876066054591
101,1625202000,2021-07-01 23:00:00,22.0,96.76,100,8301,21.2,0.0,0.0,96.7,0.186,,0.285,25.7,25.6,23.7,0.55,2.089,0.189,0.113,0.184,78.3,0.5549311922105757
102,1625205600,2021-07-02 00:00:00,20.9,96.78,100,8295,20.2,0.0,0.0,96.73,0.187,,0.285,25.1,25.4,23.8,0.34,2.124,0.189,0.113,0.184,78.3,0.3477700446226426
103,1625209200,2021-07-02 01:00:00,20.8,96.78,100,8289,20.0,0.0,0.0,96.73,0.187,,0.285,24.7,25.2,23.8,0.31,2.147,0.189,0.113,0.183,78.1,0.3096163260716174
104,1625212800,2021-07-02 02:00:00,20.5,96.77,100,8283,19.6,0.0,0.0,96.73,0.188,,0.285,24.2,25.0,23.8,0.25,2.154,0.189,0.112,0.183,77.9,0.2576412804606884
105,1625216400,2021-07-02 03:00:00,20.6,96.78,100,8276,19.6,0.0,0.0,96.73,0.188,,0.285,23.9,24.8,23.8,0.25,2.172,0.189,0.112,0.183,77.9,0.2545523121060209
106,1625220000,2021-07-02 04:00:00,20.6,96.79,100,8273,19.6,0.0,0.0,96.74,0.189,,0.285,23.5,24.6,23.8,0.25,2.171,0.188,0.112,0.183,77.80000000000001,0.2555523121060212
107,1625223600,2021-07-02 05:00:00,20.0,96.81,100,8267,19.2,0.0,0.0,96.75,0.188,,0.285,23.3,24.5,23.7,0.19,2.157,0.188,0.112,0.183,77.80000000000001,0.181281270927446
108,1625227200,2021-07-02 06:00:00,20.0,96.85,100,8262,19.4,0.0,0.0,96.79,0.189,,0.286,23.0,24.3,23.7,0.16,2.177,0.188,0.112,0.183,77.80000000000001,0.161281270927446
109,1625230800,2021-07-02 07:00:00,21.2,96.88,100,8261,21.4,0.0,0.0,96.82,0.188,,0.285,22.8,24.1,23.7,0.25,2.267,0.188,0.112,0.183,77.80000000000001,0.2507224920902962
110,1625234400,2021-07-02 08:00:00,22.8,96.93,100,8263,23.6,0.0,0.0,96.86,0.188,,0.285,22.8,23.9,23.6,0.4,2.38,0.188,0.112,0.183,77.80000000000001,0.3956312335019816
111,1625238000,2021-07-02 09:00:00,25.2,96.98,100,8275,26.2,0.0,0.0,96.89,0.189,,0.284,23.3,23.8,23.6,0.66,2.543,0.188,0.112,0.183,77.80000000000001,0.6627122429156884
112,1625241600,2021-07-02 10:00:00,26.8,96.96,100,8311,28.2,0.0,0.0,96.88,0.188,,0.281,24.2,23.7,23.5,1.03,2.493,0.188,0.112,0.183,77.80000000000001,1.0307195928099278
113,1625245200,2021-07-02 11:00:00,27.8,96.96,100,8335,29.5,0.0,0.0,96.88,0.187,,0.281,25.5,23.8,23.4,1.41,2.334,0.188,0.112,0.183,77.80000000000001,1.4021349407572057
114,1625248800,2021-07-02 12:00:00,28.8,96.94,100,8383,30.3,0.0,0.0,96.87,0.187,,0.28,26.6,24.0,23.4,1.75,2.198,0.188,0.112,0.183,77.80000000000001,1.7616126295507382
115,1625252400,2021-07-02 13:00:00,29.9,96.9,100,8411,31.8,0.0,0.0,96.83,0.186,,0.281,27.7,24.3,23.4,2.18,2.048,0.187,0.112,0.183,77.7,2.170788396530344
116,1625256000,2021-07-02 14:00:00,30.1,96.86,100,8432,31.9,0.0,0.0,96.79,0.185,,0.284,29.0,24.6,23.3,2.47,1.793,0.187,0.113,0.183,77.9,2.474463104540756
117,1625259600,2021-07-02 15:00:00,30.8,96.81,100,8439,32.7,0.0,0.0,96.75,0.185,,0.282,30.0,25.0,23.3,2.88,1.55,0.186,0.113,0.183,77.80000000000001,2.891691099040795
118,1625263200,2021-07-02 16:00:00,30.5,96.76,100,8431,32.6,0.0,0.0,96.7,0.185,,0.283,30.8,25.5,23.4,2.86,1.508,0.185,0.113,0.183,77.7,2.8582793205014685
119,1625266800,2021-07-02 17:00:00,30.2,96.71,100,8418,31.9,0.0,0.0,96.66,0.185,,0.285,31.2,26.0,23.4,2.8,1.5,0.184,0.113,0.183,77.6,2.7919830424837384
120,1625270400,2021-07-02 18:00:00,29.5,96.66,100,8393,30.8,0.0,0.0,96.61,0.184,,0.284,31.1,26.4,23.5,2.52,1.607,0.184,0.113,0.183,77.6,2.515885469381181
121,1625274000,2021-07-02 19:00:00,28.3,96.65,100,8368,28.8,0.0,0.0,96.6,0.182,,0.282,30.6,26.6,23.6,2.14,1.71,0.183,0.113,0.183,77.5,2.136461372388548
122,1625277600,2021-07-02 20:00:00,26.1,96.64,100,8346,26.1,0.0,0.0,96.59,0.182,,0.284,29.7,26.8,23.7,1.52,1.856,0.182,0.113,0.183,77.4,1.5253618118460983
123,1625281200,2021-07-02 21:00:00,24.0,96.68,100,8330,23.5,0.0,0.0,96.62,0.183,,0.285,28.8,26.9,23.8,1.11,1.869,0.182,0.113,0.183,77.4,1.1149174771655594
124,1625284800,2021-07-02 22:00:00,23.2,96.75,100,8321,22.2,0.0,0.0,96.7,0.184,,0.285,27.9,26.8,23.9,0.95,1.897,0.181,0.113,0.183,77.30000000000001,0.9466029029276386
125,1625288400,2021-07-02 23:00:00,22.6,96.79,100,8313,21.4,0.0,0.0,96.74,0.185,,0.284,27.1,26.6,24.0,0.8300000000000001,1.905,0.181,0.113,0.183,77.30000000000001,0.8371805492514406
126,1625292000,2021-07-03 00:00:00,21.7,96.83,100,8297,20.8,0.0,0.0,96.78,0.185,,0.282,26.4,26.4,24.0,0.74,1.848,0.181,0.113,0.183,77.30000000000001,0.7479699942202964
127,1625295600,2021-07-03 01:00:00,21.5,96.84,100,8293,20.2,0.0,0.0,96.79,0.186,,0.28,25.8,26.2,24.1,0.77,1.793,0.181,0.113,0.183,77.30000000000001,0.7714197206554634
128,1625299200,2021-07-03 02:00:00,20.8,96.8,100,8289,20.0,0.0,0.0,96.76,0.184,,0.28,25.2,26.0,24.1,0.73,1.73,0.181,0.113,0.183,77.30000000000001,0.7266163260716172
129,1625302800,2021-07-03 03:00:00,20.4,96.78,100,8283,19.4,0.0,0.0,96.75,0.183,,0.279,24.7,25.7,24.1,0.71,1.691,0.181,0.113,0.183,77.30000000000001,0.7058104104453793
